Bid_value,Collusive_competitor,Consortium,Tender,Date,Winner,Number_bids,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST
2156908.7,1.0,0.0,218,1033689600,0.0,12,0.0206,0.0635,0.0481,2.2097,2.1037,-1.8202,0.5914
2167095.95,1.0,0.0,218,1033689600,0.0,12,0.0206,0.0635,0.0481,2.2097,2.1037,-1.8202,0.5914
2049752.55,1.0,1.0,218,1033689600,1.0,12,0.0206,0.0635,0.0481,2.2097,2.1037,-1.8202,0.5914
2152400.25,1.0,0.0,218,1033689600,0.0,12,0.0206,0.0635,0.0481,2.2097,2.1037,-1.8202,0.5914
2172072.8,1.0,0.0,218,1033689600,0.0,12,0.0206,0.0635,0.0481,2.2097,2.1037,-1.8202,0.5914
2169729.25,1.0,0.0,218,1033689600,0.0,12,0.0206,0.0635,0.0481,2.2097,2.1037,-1.8202,0.5914
2148433.05,1.0,2.0,218,1033689600,0.0,12,0.0206,0.0635,0.0481,2.2097,2.1037,-1.8202,0.5914
2179928.65,1.0,0.0,218,1033689600,0.0,12,0.0206,0.0635,0.0481,2.2097,2.1037,-1.8202,0.5914
1009133.25,1.0,0.0,219,1037318400,0.0,7,0.0262,0.0798,0.0624,2.1431,5.8251,-2.3556,0.6386
1010880.85,1.0,0.0,219,1037318400,0.0,7,0.0262,0.0798,0.0624,2.1431,5.8251,-2.3556,0.6386
1017704.75,1.0,0.0,219,1037318400,0.0,7,0.0262,0.0798,0.0624,2.1431,5.8251,-2.3556,0.6386
949892.95,1.0,0.0,219,1037318400,1.0,7,0.0262,0.0798,0.0624,2.1431,5.8251,-2.3556,0.6386
1019772.7,1.0,0.0,219,1037318400,0.0,7,0.0262,0.0798,0.0624,2.1431,5.8251,-2.3556,0.6386
1023781.8,1.0,0.0,219,1037318400,0.0,7,0.0262,0.0798,0.0624,2.1431,5.8251,-2.3556,0.6386
1025698.85,1.0,0.0,219,1037318400,0.0,7,0.0262,0.0798,0.0624,2.1431,5.8251,-2.3556,0.6386
543001.25,1.0,0.0,220,1037923200,0.0,8,0.0328,0.089,0.0523,1.5525,-0.6039,-0.9154,0.3375
498616.7,1.0,1.0,220,1037923200,1.0,8,0.0328,0.089,0.0523,1.5525,-0.6039,-0.9154,0.3375
524692.0,1.0,0.0,220,1037923200,0.0,8,0.0328,0.089,0.0523,1.5525,-0.6039,-0.9154,0.3375
528661.4,1.0,0.0,220,1037923200,0.0,8,0.0328,0.089,0.0523,1.5525,-0.6039,-0.9154,0.3375
498616.7,1.0,1.0,220,1037923200,1.0,8,0.0328,0.089,0.0523,1.5525,-0.6039,-0.9154,0.3375
528118.0,1.0,0.0,220,1037923200,0.0,8,0.0328,0.089,0.0523,1.5525,-0.6039,-0.9154,0.3375
536986.4,1.0,0.0,220,1037923200,0.0,8,0.0328,0.089,0.0523,1.5525,-0.6039,-0.9154,0.3375
538896.3,1.0,0.0,220,1037923200,0.0,8,0.0328,0.089,0.0523,1.5525,-0.6039,-0.9154,0.3375
374387.0,1.0,0.0,221,1045785600,0.0,7,0.0264,0.0896,0.0401,1.6082,2.2668,-1.0973,0.3309
383316.55,1.0,0.0,221,1045785600,0.0,7,0.0264,0.0896,0.0401,1.6082,2.2668,-1.0973,0.3309
359961.35,1.0,0.0,221,1045785600,1.0,7,0.0264,0.0896,0.0401,1.6082,2.2668,-1.0973,0.3309
380380.0,1.0,0.0,221,1045785600,0.0,7,0.0264,0.0896,0.0401,1.6082,2.2668,-1.0973,0.3309
379844.15,1.0,0.0,221,1045785600,0.0,7,0.0264,0.0896,0.0401,1.6082,2.2668,-1.0973,0.3309
392205.75,1.0,0.0,221,1045785600,0.0,7,0.0264,0.0896,0.0401,1.6082,2.2668,-1.0973,0.3309
383767.25,1.0,0.0,221,1045785600,0.0,7,0.0264,0.0896,0.0401,1.6082,2.2668,-1.0973,0.3309
2259060.6,1.0,1.0,222,1046390400,0.0,12,0.0158,0.0695,0.0498,3.086,8.9317,-2.7059,0.633
2151906.1,1.0,0.0,222,1046390400,1.0,12,0.0158,0.0695,0.0498,3.086,8.9317,-2.7059,0.633
2259083.6,1.0,0.0,222,1046390400,0.0,12,0.0158,0.0695,0.0498,3.086,8.9317,-2.7059,0.633
2267543.05,1.0,2.0,222,1046390400,0.0,12,0.0158,0.0695,0.0498,3.086,8.9317,-2.7059,0.633
2259169.6,1.0,0.0,222,1046390400,0.0,12,0.0158,0.0695,0.0498,3.086,8.9317,-2.7059,0.633
2267543.05,1.0,2.0,222,1046390400,0.0,12,0.0158,0.0695,0.0498,3.086,8.9317,-2.7059,0.633
2267543.05,1.0,2.0,222,1046390400,0.0,12,0.0158,0.0695,0.0498,3.086,8.9317,-2.7059,0.633
2267543.05,1.0,2.0,222,1046390400,0.0,12,0.0158,0.0695,0.0498,3.086,8.9317,-2.7059,0.633
2266043.1,1.0,0.0,222,1046390400,0.0,12,0.0158,0.0695,0.0498,3.086,8.9317,-2.7059,0.633
2259060.6,1.0,1.0,222,1046390400,0.0,12,0.0158,0.0695,0.0498,3.086,8.9317,-2.7059,0.633
2279704.4,1.0,0.0,222,1046390400,0.0,12,0.0158,0.0695,0.0498,3.086,8.9317,-2.7059,0.633
2301501.8,1.0,0.0,222,1046390400,0.0,12,0.0158,0.0695,0.0498,3.086,8.9317,-2.7059,0.633
820544.7,1.0,0.0,223,1046476800,0.0,6,0.0226,0.0641,0.0527,2.1133,5.3791,-2.2754,0.6552
821147.25,1.0,0.0,223,1046476800,0.0,6,0.0226,0.0641,0.0527,2.1133,5.3791,-2.2754,0.6552
823353.6,1.0,0.0,223,1046476800,0.0,6,0.0226,0.0641,0.0527,2.1133,5.3791,-2.2754,0.6552
829442.15,1.0,0.0,223,1046476800,0.0,6,0.0226,0.0641,0.0527,2.1133,5.3791,-2.2754,0.6552
779499.6,1.0,0.0,223,1046476800,1.0,6,0.0226,0.0641,0.0527,2.1133,5.3791,-2.2754,0.6552
825713.8,1.0,0.0,223,1046476800,0.0,6,0.0226,0.0641,0.0527,2.1133,5.3791,-2.2754,0.6552
160137.7,1.0,0.0,224,1046476800,0.0,8,0.0386,0.1471,0.037,1.4868,3.092,0.8922,0.4018
159467.5,1.0,0.0,224,1046476800,0.0,8,0.0386,0.1471,0.037,1.4868,3.092,0.8922,0.4018
159056.45,1.0,0.0,224,1046476800,0.0,8,0.0386,0.1471,0.037,1.4868,3.092,0.8922,0.4018
155261.4,1.0,0.0,224,1046476800,0.0,8,0.0386,0.1471,0.037,1.4868,3.092,0.8922,0.4018
158494.8,1.0,0.0,224,1046476800,0.0,8,0.0386,0.1471,0.037,1.4868,3.092,0.8922,0.4018
159440.6,1.0,0.0,224,1046476800,0.0,8,0.0386,0.1471,0.037,1.4868,3.092,0.8922,0.4018
171740.35,1.0,0.0,224,1046476800,0.0,8,0.0386,0.1471,0.037,1.4868,3.092,0.8922,0.4018
149714.65,1.0,0.0,224,1046476800,1.0,8,0.0386,0.1471,0.037,1.4868,3.092,0.8922,0.4018
103750.05,1.0,0.0,225,1046476800,0.0,4,0.0335,0.0762,0.0612,1.5979,3.3669,-1.8193,0.5527
105220.45,1.0,0.0,225,1046476800,0.0,4,0.0335,0.0762,0.0612,1.5979,3.3669,-1.8193,0.5527
104658.75,1.0,0.0,225,1046476800,0.0,4,0.0335,0.0762,0.0612,1.5979,3.3669,-1.8193,0.5527
97768.05,1.0,0.0,225,1046476800,1.0,4,0.0335,0.0762,0.0612,1.5979,3.3669,-1.8193,0.5527
35209.95,1.0,0.0,226,1046476800,0.0,4,0.0369,0.0891,0.0662,1.6692,2.9698,-1.6037,0.4925
35968.0,1.0,0.0,226,1046476800,0.0,4,0.0369,0.0891,0.0662,1.6692,2.9698,-1.6037,0.4925
35366.5,1.0,0.0,226,1046476800,0.0,4,0.0369,0.0891,0.0662,1.6692,2.9698,-1.6037,0.4925
33024.6,1.0,0.0,226,1046476800,1.0,4,0.0369,0.0891,0.0662,1.6692,2.9698,-1.6037,0.4925
353231.25,1.0,0.0,227,1046476800,1.0,7,0.0279,0.0973,0.0508,1.9591,2.9108,-1.1157,0.3794
374084.5,1.0,0.0,227,1046476800,0.0,7,0.0279,0.0973,0.0508,1.9591,2.9108,-1.1157,0.3794
371184.55,1.0,0.0,227,1046476800,0.0,7,0.0279,0.0973,0.0508,1.9591,2.9108,-1.1157,0.3794
378872.8,1.0,0.0,227,1046476800,0.0,7,0.0279,0.0973,0.0508,1.9591,2.9108,-1.1157,0.3794
373570.2,1.0,0.0,227,1046476800,0.0,7,0.0279,0.0973,0.0508,1.9591,2.9108,-1.1157,0.3794
387604.7,1.0,0.0,227,1046476800,0.0,7,0.0279,0.0973,0.0508,1.9591,2.9108,-1.1157,0.3794
376118.9,1.0,0.0,227,1046476800,0.0,7,0.0279,0.0973,0.0508,1.9591,2.9108,-1.1157,0.3794
1020384.8,1.0,1.0,228,1047600000,0.0,5,0.0267,0.0701,0.0524,1.8098,3.5368,-1.8033,0.5464
1020384.8,1.0,1.0,228,1047600000,0.0,5,0.0267,0.0701,0.0524,1.8098,3.5368,-1.8033,0.5464
1037629.85,1.0,0.0,228,1047600000,0.0,5,0.0267,0.0701,0.0524,1.8098,3.5368,-1.8033,0.5464
969623.4,1.0,0.0,228,1047600000,1.0,5,0.0267,0.0701,0.0524,1.8098,3.5368,-1.8033,0.5464
1032728.65,1.0,0.0,228,1047600000,0.0,5,0.0267,0.0701,0.0524,1.8098,3.5368,-1.8033,0.5464
315207.95,1.0,0.0,229,1053648000,0.0,8,0.0222,0.0824,0.0533,2.4451,5.2189,-1.8801,0.5217
315588.65,1.0,0.0,229,1053648000,0.0,8,0.0222,0.0824,0.0533,2.4451,5.2189,-1.8801,0.5217
298486.15,1.0,0.0,229,1053648000,1.0,8,0.0222,0.0824,0.0533,2.4451,5.2189,-1.8801,0.5217
316019.05,1.0,0.0,229,1053648000,0.0,8,0.0222,0.0824,0.0533,2.4451,5.2189,-1.8801,0.5217
316738.9,1.0,0.0,229,1053648000,0.0,8,0.0222,0.0824,0.0533,2.4451,5.2189,-1.8801,0.5217
315590.8,1.0,0.0,229,1053648000,0.0,8,0.0222,0.0824,0.0533,2.4451,5.2189,-1.8801,0.5217
314388.9,1.0,0.0,229,1053648000,0.0,8,0.0222,0.0824,0.0533,2.4451,5.2189,-1.8801,0.5217
323076.55,1.0,0.0,229,1053648000,0.0,8,0.0222,0.0824,0.0533,2.4451,5.2189,-1.8801,0.5217
1539691.45,1.0,1.0,230,1053648000,1.0,7,0.0251,0.0594,0.0516,1.9365,-0.8647,-1.1756,0.5829
1619100.25,1.0,2.0,230,1053648000,0.0,7,0.0251,0.0594,0.0516,1.9365,-0.8647,-1.1756,0.5829
1619100.25,1.0,2.0,230,1053648000,0.0,7,0.0251,0.0594,0.0516,1.9365,-0.8647,-1.1756,0.5829
1539691.45,1.0,1.0,230,1053648000,1.0,7,0.0251,0.0594,0.0516,1.9365,-0.8647,-1.1756,0.5829
1619100.25,1.0,2.0,230,1053648000,0.0,7,0.0251,0.0594,0.0516,1.9365,-0.8647,-1.1756,0.5829
1619100.25,1.0,2.0,230,1053648000,0.0,7,0.0251,0.0594,0.0516,1.9365,-0.8647,-1.1756,0.5829
1631108.4,1.0,0.0,230,1053648000,0.0,7,0.0251,0.0594,0.0516,1.9365,-0.8647,-1.1756,0.5829
4771321.85,1.0,0.0,231,1054080000,0.0,7,0.0337,0.0723,0.0606,1.9365,-2.6056,0.426,0.5714
4449608.6,1.0,1.0,231,1054080000,1.0,7,0.0337,0.0723,0.0606,1.9365,-2.6056,0.426,0.5714
4719034.3,1.0,2.0,231,1054080000,0.0,7,0.0337,0.0723,0.0606,1.9365,-2.6056,0.426,0.5714
4449608.6,1.0,1.0,231,1054080000,1.0,7,0.0337,0.0723,0.0606,1.9365,-2.6056,0.426,0.5714
4449608.6,1.0,1.0,231,1054080000,1.0,7,0.0337,0.0723,0.0606,1.9365,-2.6056,0.426,0.5714
4449608.6,1.0,1.0,231,1054080000,1.0,7,0.0337,0.0723,0.0606,1.9365,-2.6056,0.426,0.5714
4719034.3,1.0,2.0,231,1054080000,0.0,7,0.0337,0.0723,0.0606,1.9365,-2.6056,0.426,0.5714
1457749.1,1.0,0.0,232,1054857600,0.0,9,0.0331,0.1321,0.0528,1.9142,2.1202,-0.0784,0.2887
1328634.05,1.0,0.0,232,1054857600,1.0,9,0.0331,0.1321,0.0528,1.9142,2.1202,-0.0784,0.2887
1398800.0,1.0,0.0,232,1054857600,0.0,9,0.0331,0.1321,0.0528,1.9142,2.1202,-0.0784,0.2887
1413993.1,1.0,0.0,232,1054857600,0.0,9,0.0331,0.1321,0.0528,1.9142,2.1202,-0.0784,0.2887
1422741.0,1.0,0.0,232,1054857600,0.0,9,0.0331,0.1321,0.0528,1.9142,2.1202,-0.0784,0.2887
1417274.9,1.0,0.0,232,1054857600,0.0,9,0.0331,0.1321,0.0528,1.9142,2.1202,-0.0784,0.2887
1402221.7,1.0,0.0,232,1054857600,0.0,9,0.0331,0.1321,0.0528,1.9142,2.1202,-0.0784,0.2887
1421218.45,1.0,0.0,232,1054857600,0.0,9,0.0331,0.1321,0.0528,1.9142,2.1202,-0.0784,0.2887
1504151.15,1.0,0.0,232,1054857600,0.0,9,0.0331,0.1321,0.0528,1.9142,2.1202,-0.0784,0.2887
1470116.75,1.0,0.0,233,1056672000,0.0,7,0.0399,0.1432,0.0505,2.2144,3.5453,1.1297,0.4293
1474181.35,1.0,0.0,233,1056672000,0.0,7,0.0399,0.1432,0.0505,2.2144,3.5453,1.1297,0.4293
1472344.3,1.0,0.0,233,1056672000,0.0,7,0.0399,0.1432,0.0505,2.2144,3.5453,1.1297,0.4293
1480382.3,1.0,0.0,233,1056672000,0.0,7,0.0399,0.1432,0.0505,2.2144,3.5453,1.1297,0.4293
1485161.4,1.0,0.0,233,1056672000,0.0,7,0.0399,0.1432,0.0505,2.2144,3.5453,1.1297,0.4293
1399402.55,1.0,0.0,233,1056672000,1.0,7,0.0399,0.1432,0.0505,2.2144,3.5453,1.1297,0.4293
1599851.7,1.0,0.0,233,1056672000,0.0,7,0.0399,0.1432,0.0505,2.2144,3.5453,1.1297,0.4293
147262.95,1.0,0.0,234,1062374400,0.0,8,0.0247,0.0947,0.0519,2.3661,3.608,-1.0213,0.4236
148272.8,1.0,0.0,234,1062374400,0.0,8,0.0247,0.0947,0.0519,2.3661,3.608,-1.0213,0.4236
148633.25,1.0,0.0,234,1062374400,0.0,8,0.0247,0.0947,0.0519,2.3661,3.608,-1.0213,0.4236
139994.05,1.0,0.0,234,1062374400,1.0,8,0.0247,0.0947,0.0519,2.3661,3.608,-1.0213,0.4236
148797.9,1.0,0.0,234,1062374400,0.0,8,0.0247,0.0947,0.0519,2.3661,3.608,-1.0213,0.4236
147386.2,1.0,0.0,234,1062374400,0.0,8,0.0247,0.0947,0.0519,2.3661,3.608,-1.0213,0.4236
153245.0,1.0,0.0,234,1062374400,0.0,8,0.0247,0.0947,0.0519,2.3661,3.608,-1.0213,0.4236
147274.25,1.0,0.0,234,1062374400,0.0,8,0.0247,0.0947,0.0519,2.3661,3.608,-1.0213,0.4236
3652783.3,1.0,2.0,235,1071532800,0.0,5,0.0268,0.0504,0.0504,0.0,-3.3333,-0.6086,0.6
3477588.95,1.0,1.0,235,1071532800,1.0,5,0.0268,0.0504,0.0504,0.0,-3.3333,-0.6086,0.6
3652783.3,1.0,2.0,235,1071532800,0.0,5,0.0268,0.0504,0.0504,0.0,-3.3333,-0.6086,0.6
3477588.95,1.0,1.0,235,1071532800,1.0,5,0.0268,0.0504,0.0504,0.0,-3.3333,-0.6086,0.6
3652783.3,1.0,2.0,235,1071532800,0.0,5,0.0268,0.0504,0.0504,0.0,-3.3333,-0.6086,0.6
3587663.75,1.0,1.0,236,1071532800,1.0,8,0.0223,0.0505,0.038,1.8257,-2.089,-0.4421,0.3771
3768948.25,1.0,3.0,236,1071532800,0.0,8,0.0223,0.0505,0.038,1.8257,-2.089,-0.4421,0.3771
3587663.75,1.0,1.0,236,1071532800,1.0,8,0.0223,0.0505,0.038,1.8257,-2.089,-0.4421,0.3771
3724003.7,1.0,2.0,236,1071532800,0.0,8,0.0223,0.0505,0.038,1.8257,-2.089,-0.4421,0.3771
3724003.7,1.0,2.0,236,1071532800,0.0,8,0.0223,0.0505,0.038,1.8257,-2.089,-0.4421,0.3771
3768948.25,1.0,3.0,236,1071532800,0.0,8,0.0223,0.0505,0.038,1.8257,-2.089,-0.4421,0.3771
3724003.7,1.0,2.0,236,1071532800,0.0,8,0.0223,0.0505,0.038,1.8257,-2.089,-0.4421,0.3771
3587663.75,1.0,1.0,236,1071532800,1.0,8,0.0223,0.0505,0.038,1.8257,-2.089,-0.4421,0.3771
3674927.35,1.0,2.0,237,1071532800,0.0,8,0.025,0.0607,0.0351,1.8257,-1.6779,0.0021,0.375
3674927.35,1.0,2.0,237,1071532800,0.0,8,0.025,0.0607,0.0351,1.8257,-1.6779,0.0021,0.375
3550165.15,1.0,1.0,237,1071532800,1.0,8,0.025,0.0607,0.0351,1.8257,-1.6779,0.0021,0.375
3550165.15,1.0,1.0,237,1071532800,1.0,8,0.025,0.0607,0.0351,1.8257,-1.6779,0.0021,0.375
3765585.75,1.0,3.0,237,1071532800,0.0,8,0.025,0.0607,0.0351,1.8257,-1.6779,0.0021,0.375
3550165.15,1.0,1.0,237,1071532800,1.0,8,0.025,0.0607,0.0351,1.8257,-1.6779,0.0021,0.375
3674927.35,1.0,2.0,237,1071532800,0.0,8,0.025,0.0607,0.0351,1.8257,-1.6779,0.0021,0.375
3765585.75,1.0,3.0,237,1071532800,0.0,8,0.025,0.0607,0.0351,1.8257,-1.6779,0.0021,0.375
3691648.4,1.0,2.0,238,1071532800,0.0,7,0.0306,0.07,0.0307,1.7321,-2.0264,-0.1905,0.4286
3832507.55,1.0,3.0,238,1071532800,0.0,7,0.0306,0.07,0.0307,1.7321,-2.0264,-0.1905,0.4286
3832507.55,1.0,3.0,238,1071532800,0.0,7,0.0306,0.07,0.0307,1.7321,-2.0264,-0.1905,0.4286
3581654.3,1.0,1.0,238,1071532800,1.0,7,0.0306,0.07,0.0307,1.7321,-2.0264,-0.1905,0.4286
3832507.55,1.0,3.0,238,1071532800,0.0,7,0.0306,0.07,0.0307,1.7321,-2.0264,-0.1905,0.4286
3691648.4,1.0,2.0,238,1071532800,0.0,7,0.0306,0.07,0.0307,1.7321,-2.0264,-0.1905,0.4286
3581654.3,1.0,1.0,238,1071532800,1.0,7,0.0306,0.07,0.0307,1.7321,-2.0264,-0.1905,0.4286
3488822.4,1.0,1.0,239,1071532800,1.0,4,0.02,0.0353,0.0353,0.0,-6.0,0.0,0.5
3612040.55,1.0,2.0,239,1071532800,0.0,4,0.02,0.0353,0.0353,0.0,-6.0,0.0,0.5
3488822.4,1.0,1.0,239,1071532800,1.0,4,0.02,0.0353,0.0353,0.0,-6.0,0.0,0.5
3612040.55,1.0,2.0,239,1071532800,0.0,4,0.02,0.0353,0.0353,0.0,-6.0,0.0,0.5
3820120.65,1.0,2.0,240,1071532800,0.0,5,0.033,0.0625,0.0625,0.0,-3.3333,-0.6086,0.6
3820120.65,1.0,2.0,240,1071532800,0.0,5,0.033,0.0625,0.0625,0.0,-3.3333,-0.6086,0.6
3820120.65,1.0,2.0,240,1071532800,0.0,5,0.033,0.0625,0.0625,0.0,-3.3333,-0.6086,0.6
3595550.85,1.0,1.0,240,1071532800,1.0,5,0.033,0.0625,0.0625,0.0,-3.3333,-0.6086,0.6
3595550.85,1.0,1.0,240,1071532800,1.0,5,0.033,0.0625,0.0625,0.0,-3.3333,-0.6086,0.6
3653749.55,1.0,1.0,241,1071532800,1.0,5,0.0287,0.0535,0.0535,0.0,-3.3333,0.6086,0.6
3653749.55,1.0,1.0,241,1071532800,1.0,5,0.0287,0.0535,0.0535,0.0,-3.3333,0.6086,0.6
3653749.55,1.0,1.0,241,1071532800,1.0,5,0.0287,0.0535,0.0535,0.0,-3.3333,0.6086,0.6
3849056.45,1.0,2.0,241,1071532800,0.0,5,0.0287,0.0535,0.0535,0.0,-3.3333,0.6086,0.6
3849056.45,1.0,2.0,241,1071532800,0.0,5,0.0287,0.0535,0.0535,0.0,-3.3333,0.6086,0.6
702128.55,1.0,0.0,242,1077148800,0.0,4,0.0431,0.1098,0.0568,1.4878,1.1465,-0.6059,0.267
712611.4,1.0,0.0,242,1077148800,0.0,4,0.0431,0.1098,0.0568,1.4878,1.1465,-0.6059,0.267
664415.9,1.0,0.0,242,1077148800,1.0,4,0.0431,0.1098,0.0568,1.4878,1.1465,-0.6059,0.267
737362.85,1.0,0.0,242,1077148800,0.0,4,0.0431,0.1098,0.0568,1.4878,1.1465,-0.6059,0.267
310338.65,1.0,0.0,243,1077580800,0.0,4,0.0442,0.1108,0.0536,1.3203,0.3478,-0.6308,0.25
318002.95,1.0,0.0,243,1077580800,0.0,4,0.0442,0.1108,0.0536,1.3203,0.3478,-0.6308,0.25
294549.85,1.0,0.0,243,1077580800,1.0,4,0.0442,0.1108,0.0536,1.3203,0.3478,-0.6308,0.25
327177.15,1.0,0.0,243,1077580800,0.0,4,0.0442,0.1108,0.0536,1.3203,0.3478,-0.6308,0.25
391789.9,1.0,0.0,244,1077580800,0.0,4,0.0424,0.109,0.0593,1.6186,1.5377,-0.5609,0.2938
394608.45,1.0,0.0,244,1077580800,0.0,4,0.0424,0.109,0.0593,1.6186,1.5377,-0.5609,0.2938
369866.05,1.0,0.0,244,1077580800,1.0,4,0.0424,0.109,0.0593,1.6186,1.5377,-0.5609,0.2938
410185.7,1.0,0.0,244,1077580800,0.0,4,0.0424,0.109,0.0593,1.6186,1.5377,-0.5609,0.2938
639038.55,1.0,0.0,245,1078099200,0.0,6,0.0403,0.1134,0.0716,1.5543,3.4885,-1.8876,0.5608
643915.0,1.0,0.0,245,1078099200,0.0,6,0.0403,0.1134,0.0716,1.5543,3.4885,-1.8876,0.5608
644713.6,1.0,0.0,245,1078099200,0.0,6,0.0403,0.1134,0.0716,1.5543,3.4885,-1.8876,0.5608
637759.2,1.0,0.0,245,1078099200,0.0,6,0.0403,0.1134,0.0716,1.5543,3.4885,-1.8876,0.5608
579038.65,1.0,0.0,245,1078099200,1.0,6,0.0403,0.1134,0.0716,1.5543,3.4885,-1.8876,0.5608
620496.4,1.0,0.0,245,1078099200,0.0,6,0.0403,0.1134,0.0716,1.5543,3.4885,-1.8876,0.5608
1212227.0,1.0,0.0,246,1078099200,0.0,5,0.0412,0.1062,0.0468,1.1038,-0.5445,-0.5952,0.3685
1215909.05,1.0,0.0,246,1078099200,0.0,5,0.0412,0.1062,0.0468,1.1038,-0.5445,-0.5952,0.3685
1166529.3,1.0,0.0,246,1078099200,0.0,5,0.0412,0.1062,0.0468,1.1038,-0.5445,-0.5952,0.3685
1150652.9,1.0,0.0,246,1078099200,0.0,5,0.0412,0.1062,0.0468,1.1038,-0.5445,-0.5952,0.3685
1099172.75,1.0,0.0,246,1078099200,1.0,5,0.0412,0.1062,0.0468,1.1038,-0.5445,-0.5952,0.3685
1539881.55,1.0,0.0,247,1078099200,0.0,5,0.0378,0.1006,0.0609,1.4825,2.2413,-1.4959,0.4051
1530650.9,1.0,0.0,247,1078099200,0.0,5,0.0378,0.1006,0.0609,1.4825,2.2413,-1.4959,0.4051
1484275.3,1.0,0.0,247,1078099200,0.0,5,0.0378,0.1006,0.0609,1.4825,2.2413,-1.4959,0.4051
1507870.9,1.0,0.0,247,1078099200,0.0,5,0.0378,0.1006,0.0609,1.4825,2.2413,-1.4959,0.4051
1399074.4,1.0,0.0,247,1078099200,1.0,5,0.0378,0.1006,0.0609,1.4825,2.2413,-1.4959,0.4051
1198468.15,1.0,0.0,248,1078099200,0.0,7,0.102,0.3663,0.2174,1.6077,4.037,-2.0212,0.5865
1099187.8,1.0,0.0,248,1078099200,0.0,7,0.102,0.3663,0.2174,1.6077,4.037,-2.0212,0.5865
1215438.85,1.0,0.0,248,1078099200,0.0,7,0.102,0.3663,0.2174,1.6077,4.037,-2.0212,0.5865
1210705.5,1.0,0.0,248,1078099200,0.0,7,0.102,0.3663,0.2174,1.6077,4.037,-2.0212,0.5865
1233547.9,1.0,0.0,248,1078099200,0.0,7,0.102,0.3663,0.2174,1.6077,4.037,-2.0212,0.5865
902866.2,1.0,0.0,248,1078099200,1.0,7,0.102,0.3663,0.2174,1.6077,4.037,-2.0212,0.5865
1191300.95,1.0,0.0,248,1078099200,0.0,7,0.102,0.3663,0.2174,1.6077,4.037,-2.0212,0.5865
484890.5,1.0,0.0,249,1078099200,0.0,8,0.052,0.1376,0.0137,0.2327,-0.2504,-1.2642,0.5611
470833.05,1.0,0.0,249,1078099200,0.0,8,0.052,0.1376,0.0137,0.2327,-0.2504,-1.2642,0.5611
488667.85,1.0,0.0,249,1078099200,0.0,8,0.052,0.1376,0.0137,0.2327,-0.2504,-1.2642,0.5611
485511.6,1.0,0.0,249,1078099200,0.0,8,0.052,0.1376,0.0137,0.2327,-0.2504,-1.2642,0.5611
488273.9,1.0,0.0,249,1078099200,0.0,8,0.052,0.1376,0.0137,0.2327,-0.2504,-1.2642,0.5611
435438.1,1.0,0.0,249,1078099200,0.0,8,0.052,0.1376,0.0137,0.2327,-0.2504,-1.2642,0.5611
429554.8,1.0,0.0,249,1078099200,1.0,8,0.052,0.1376,0.0137,0.2327,-0.2504,-1.2642,0.5611
484995.5,1.0,0.0,249,1078099200,0.0,8,0.052,0.1376,0.0137,0.2327,-0.2504,-1.2642,0.5611
1550619.3,1.0,0.0,250,1078099200,0.0,7,0.0362,0.1113,0.0655,1.6187,3.7962,-1.925,0.537
1490077.1,1.0,0.0,250,1078099200,0.0,7,0.0362,0.1113,0.0655,1.6187,3.7962,-1.925,0.537
1541562.6,1.0,0.0,250,1078099200,0.0,7,0.0362,0.1113,0.0655,1.6187,3.7962,-1.925,0.537
1526530.05,1.0,0.0,250,1078099200,0.0,7,0.0362,0.1113,0.0655,1.6187,3.7962,-1.925,0.537
1398487.95,1.0,0.0,250,1078099200,1.0,7,0.0362,0.1113,0.0655,1.6187,3.7962,-1.925,0.537
1554128.55,1.0,0.0,250,1078099200,0.0,7,0.0362,0.1113,0.0655,1.6187,3.7962,-1.925,0.537
1528770.05,1.0,0.0,250,1078099200,0.0,7,0.0362,0.1113,0.0655,1.6187,3.7962,-1.925,0.537
285407.05,1.0,0.0,251,1078099200,0.0,6,0.0371,0.1213,0.055,1.7178,1.8416,-0.5198,0.2866
254521.5,1.0,0.0,251,1078099200,1.0,6,0.0371,0.1213,0.055,1.7178,1.8416,-0.5198,0.2866
275382.95,1.0,0.0,251,1078099200,0.0,6,0.0371,0.1213,0.055,1.7178,1.8416,-0.5198,0.2866
272609.3,1.0,0.0,251,1078099200,0.0,6,0.0371,0.1213,0.055,1.7178,1.8416,-0.5198,0.2866
270964.75,1.0,0.0,251,1078099200,0.0,6,0.0371,0.1213,0.055,1.7178,1.8416,-0.5198,0.2866
268521.65,1.0,0.0,251,1078099200,0.0,6,0.0371,0.1213,0.055,1.7178,1.8416,-0.5198,0.2866
383513.55,1.0,0.0,252,1078099200,0.0,7,0.0335,0.1013,0.0623,1.6616,4.0409,-1.9898,0.5143
388312.25,1.0,0.0,252,1078099200,0.0,7,0.0335,0.1013,0.0623,1.6616,4.0409,-1.9898,0.5143
354774.4,1.0,0.0,252,1078099200,1.0,7,0.0335,0.1013,0.0623,1.6616,4.0409,-1.9898,0.5143
390696.7,1.0,0.0,252,1078099200,0.0,7,0.0335,0.1013,0.0623,1.6616,4.0409,-1.9898,0.5143
389911.2,1.0,0.0,252,1078099200,0.0,7,0.0335,0.1013,0.0623,1.6616,4.0409,-1.9898,0.5143
