Tender,Date,Competitors,Bid_value_without_inflation,Winner,Bid_value,Bid_value_inflation_raw_milk_price_adjusted_bid,Collusive_competitor,only_cartels_bidding_on_contract,Number_bids,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST,Collusive_competitor_original
3217,1989,26,0.1353,1,0.0912503225806451,0.0204503225806451,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
210,1980,14,0.12,1,0.12,0.0481999999999999,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
482,1981,14,0.1349,1,0.1224960593220338,0.0455960593220338,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
763,1982,14,0.129,1,0.1093540348101265,0.0333540348101265,0,0,2,0.097,0.1473,0.0,-2.3372,0.0,0.0,0.5,0
763,1982,12,0.148,0,0.1254604430379746,0.0494604430379746,0,0,2,0.097,0.1473,0.0,-2.3372,0.0,0.0,0.5,0
1078,1983,14,0.1313,1,0.1063601965601965,0.0299601965601965,0,0,2,0.0091,0.0129,0.0,-7.4936,0.0,0.0,0.5,0
1078,1983,106,0.133,0,0.1077372897372897,0.0313372897372897,0,0,2,0.0091,0.0129,0.0,-7.4936,0.0,0.0,0.5,0
1415,1984,14,0.1313,1,0.1026919343065693,0.0285919343065693,0,0,2,0.0469,0.0685,0.0,0.0,0.0,0.0,0.5,0
1415,1984,12,0.1403,0,0.1097309854014598,0.0356309854014598,0,0,2,0.0469,0.0685,0.0,0.0,0.0,0.0,0.5,0
1768,1985,28,0.1308,1,0.0988379407616361,0.0280379407616361,0,0,2,0.045,0.0657,0.0,0.0,0.0,0.0,0.5,0
1768,1985,12,0.1394,0,0.1053364598025387,0.0345364598025387,0,0,2,0.045,0.0657,0.0,0.0,0.0,0.0,0.5,0
2138,1986,28,0.128,1,0.0945549810410203,0.0245549810410203,0,0,2,0.0798,0.1195,0.0,0.0,0.0,0.0,0.5,0
2138,1986,12,0.1433,0,0.1058572561185798,0.0358572561185798,0,0,2,0.0798,0.1195,0.0,0.0,0.0,0.0,0.5,0
2549,1987,28,0.128,1,0.0923271625715247,0.0222271625715247,0,0,2,0.0856,0.1289,0.1289,0.0,0.0,0.0,0.5,0
2549,1987,12,0.1445,0,0.1042287108717603,0.0341287108717603,0,0,2,0.0856,0.1289,0.1289,0.0,0.0,0.0,0.5,0
2970,1988,28,0.1336,1,0.0938089121887287,0.0272089121887286,0,0,2,0.0675,0.1003,0.0,0.0,0.0,0.0,0.5,0
2970,1988,12,0.147,0,0.1032178899082568,0.0366178899082568,0,0,2,0.0675,0.1003,0.0,0.0,0.0,0.0,0.5,0
3363,1989,28,0.1404,1,0.0946899134539732,0.0238899134539732,0,0,2,0.006,0.0085,0.0,0.0,0.0,0.0,0.5,0
3363,1989,12,0.1416,0,0.0954992289535798,0.0246992289535798,0,0,2,0.006,0.0085,0.0,0.0,0.0,0.0,0.5,0
990,1983,26,0.123,1,0.0996367416367416,0.0232367416367416,0,0,2,0.0282,0.0407,0.0,6.8893,0.0,0.0,0.5,0
990,1983,47,0.128,0,0.1036870156870157,0.0272870156870157,0,0,2,0.0282,0.0407,0.0,6.8893,0.0,0.0,0.5,0
1324,1984,26,0.132,1,0.1032394160583941,0.0291394160583941,0,0,1,0.0,0.0,0.0,5.4645,0.0,0.0,0.0,0
2036,1986,26,0.123,1,0.0908614270941054,0.0208614270941054,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2434,1987,26,0.131,1,0.0944910804442948,0.0243910804442948,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2846,1988,26,0.133,1,0.093387614678899,0.026787614678899,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3244,1989,26,0.145,1,0.0977922895357985,0.0269922895357985,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3603,1990,26,0.157,1,0.1022026123936816,0.0225026123936816,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
485,1981,99,0.1375,1,0.1248569915254237,0.0479569915254237,0,0,1,0.0,0.0,0.0,-10.5858,0.0,0.0,0.0,0
767,1982,99,0.1325,1,0.1123210047468354,0.0363210047468354,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1082,1983,99,0.1399,1,0.1133266679266679,0.0369266679266679,0,0,1,0.0,0.0,0.0,-2.0413,0.0,0.0,0.0,0
1419,1984,87,0.145,1,0.1134069343065693,0.0393069343065693,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1772,1985,87,0.147,1,0.1110793370944992,0.0402793370944992,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2144,1986,87,0.15,1,0.1108066184074457,0.0408066184074456,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2555,1987,87,0.15,1,0.1081958936385055,0.0380958936385055,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2975,1988,64,0.135,1,0.0947919397116644,0.0281919397116644,1,0,2,0.1021,0.1556,0.1556,0.0,0.0,0.0,0.5,1
2975,1988,87,0.156,0,0.1095373525557011,0.0429373525557011,1,0,2,0.1021,0.1556,0.1556,0.0,0.0,0.0,0.5,0
3368,1989,87,0.144,1,0.097117859952793,0.026317859952793,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3709,1990,87,0.1939999999999999,1,0.1262885783718104,0.0465885783718104,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
151,1980,106,0.1203,1,0.1203,0.0485,0,0,2,0.0882,0.133,0.0,-1.6872,0.0,0.0,0.5,0
151,1980,12,0.1363,0,0.1363,0.0645,0,0,2,0.0882,0.133,0.0,-1.6872,0.0,0.0,0.5,0
420,1981,106,0.1249,1,0.1134155508474576,0.0365155508474576,0,0,2,0.0618,0.0914,0.0914,-0.1668,0.0,0.0,0.5,0
420,1981,12,0.13632,0,0.1237854915254237,0.0468854915254237,0,0,2,0.0618,0.0914,0.0914,-0.1668,0.0,0.0,0.5,0
694,1982,106,0.129,1,0.1093540348101265,0.0333540348101265,0,0,2,0.097,0.1473,0.0,1.5598,0.0,0.0,0.5,0
694,1982,12,0.148,0,0.1254604430379746,0.0494604430379746,0,0,2,0.097,0.1473,0.0,1.5598,0.0,0.0,0.5,0
1008,1983,106,0.133,1,0.1077372897372897,0.0313372897372897,0,0,2,0.0403,0.0586,0.0,-2.8975,0.0,0.0,0.5,0
1008,1983,12,0.1408,0,0.1140557172557172,0.0376557172557172,0,0,2,0.0403,0.0586,0.0,-2.8975,0.0,0.0,0.5,0
1344,1984,106,0.1306,1,0.1021444525547445,0.0280444525547445,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1689,1985,106,0.1314,1,0.0992913258110014,0.0284913258110013,0,0,2,0.0418,0.0609,0.0,0.0,0.0,0.0,0.5,0
1689,1985,12,0.1394,0,0.1053364598025387,0.0345364598025387,0,0,2,0.0418,0.0609,0.0,0.0,0.0,0.0,0.5,0
2057,1986,106,0.1293,1,0.0955153050672182,0.0255153050672181,0,0,2,0.0215,0.0309,0.0,0.0,0.0,0.0,0.5,0
2057,1986,12,0.1333,0,0.09847014822475,0.02847014822475,0,0,2,0.0215,0.0309,0.0,0.0,0.0,0.0,0.5,0
2457,1987,106,0.1353,1,0.097592696061932,0.027492696061932,0,0,2,0.0124,0.0177,0.0,0.0,0.0,0.0,0.5,0
2457,1987,12,0.1377,0,0.099323830360148,0.029223830360148,0,0,2,0.0124,0.0177,0.0,0.0,0.0,0.0,0.5,0
2870,1988,12,0.1369999999999999,1,0.0961962647444298,0.0295962647444298,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3267,1989,28,0.1319,1,0.0889572619984264,0.0181572619984264,0,0,2,0.0502,0.0735,0.0,0.0,0.0,0.0,0.5,0
3267,1989,12,0.1416,0,0.0954992289535798,0.0246992289535798,0,0,2,0.0502,0.0735,0.0,0.0,0.0,0.0,0.5,0
3625,1990,12,0.155,0,0.1009006682867557,0.0212006682867557,0,0,2,0.0227,0.0326,0.0,0.0,0.0,0.0,0.5,0
3625,1990,28,0.1501,1,0.0977109052247873,0.0180109052247873,0,0,2,0.0227,0.0326,0.0,0.0,0.0,0.0,0.5,0
1688,1985,106,0.1314,0,0.0992913258110014,0.0284913258110013,0,0,3,0.0359,0.0657,0.0,0.0,0.0,1.7017,0.5969,0
1688,1985,12,0.1394,0,0.1053364598025387,0.0345364598025387,0,0,3,0.0359,0.0657,0.0,0.0,0.0,1.7017,0.5969,0
1688,1985,28,0.1308,1,0.0988379407616361,0.0280379407616361,0,0,3,0.0359,0.0657,0.0,0.0,0.0,1.7017,0.5969,0
2056,1986,106,0.1314,0,0.0970665977249224,0.0270665977249224,0,0,4,0.062,0.1328,0.0,0.0,-5.0272,-0.1025,0.4,0
2056,1986,12,0.1433,0,0.1058572561185798,0.0358572561185798,0,0,4,0.062,0.1328,0.0,0.0,-5.0272,-0.1025,0.4,0
2056,1986,28,0.128,1,0.0945549810410203,0.0245549810410203,0,0,4,0.062,0.1328,0.0,0.0,-5.0272,-0.1025,0.4,0
2056,1986,92,0.145,0,0.1071130644605308,0.0371130644605308,0,0,4,0.062,0.1328,0.0,0.0,-5.0272,-0.1025,0.4,0
2456,1987,28,0.128,1,0.0923271625715247,0.0222271625715247,0,0,3,0.0516,0.0758,0.0,0.0,0.0,0.0,0.5,0
2456,1987,12,0.1377,0,0.099323830360148,0.029223830360148,0,0,3,0.0516,0.0758,0.0,0.0,0.0,0.0,0.5,0
2869,1988,28,0.1336,1,0.0938089121887287,0.0272089121887286,0,0,2,0.0675,0.1003,0.0,0.0,0.0,0.0,0.5,0
2869,1988,12,0.147,0,0.1032178899082568,0.0366178899082568,0,0,2,0.0675,0.1003,0.0,0.0,0.0,0.0,0.5,0
3266,1989,28,0.1319,1,0.0889572619984264,0.0181572619984264,0,0,2,0.0502,0.0735,0.0,0.0,0.0,0.0,0.5,0
3266,1989,12,0.1416,0,0.0954992289535798,0.0246992289535798,0,0,2,0.0502,0.0735,0.0,0.0,0.0,0.0,0.5,0
3624,1990,28,0.1439,1,0.0936748784933171,0.0139748784933171,0,0,2,0.0525,0.0771,0.0,0.0,0.0,0.0,0.5,0
3624,1990,12,0.155,0,0.1009006682867557,0.0212006682867557,0,0,2,0.0525,0.0771,0.0,0.0,0.0,0.0,0.5,0
419,1981,14,0.129,0,0.1171385593220338,0.0402385593220338,0,0,3,0.0605,0.113,0.0086,-0.4552,0.0,1.6955,0.5903,0
419,1981,12,0.1169,0,0.1061511440677966,0.0292511440677965,0,0,3,0.0605,0.113,0.0086,-0.4552,0.0,1.6955,0.5903,0
419,1981,106,0.1159,1,0.1052430932203389,0.0283430932203389,0,0,3,0.0605,0.113,0.0086,-0.4552,0.0,1.6955,0.5903,0
693,1982,14,0.129,0,0.1093540348101265,0.0333540348101265,0,0,2,0.0161,0.023,0.0,0.6887,0.0,0.0,0.5,0
693,1982,106,0.1261,1,0.1068956882911392,0.0308956882911392,0,0,2,0.0161,0.023,0.0,0.6887,0.0,0.0,0.5,0
1007,1983,14,0.125,1,0.1012568512568512,0.0248568512568512,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1343,1984,14,0.1246,1,0.0974517518248175,0.0233517518248175,0,0,1,0.0,0.0,0.0,7.2235,0.0,0.0,0.0,0
1687,1985,28,0.1308,1,0.0988379407616361,0.0280379407616361,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2055,1986,28,0.128,1,0.0945549810410203,0.0245549810410203,0,0,3,0.0208,0.0414,0.0,0.0,0.0,-1.0819,0.3648,0
2055,1986,12,0.1333,0,0.09847014822475,0.02847014822475,0,0,3,0.0208,0.0414,0.0,0.0,0.0,-1.0819,0.3648,0
2055,1986,106,0.1317,0,0.0972882109617373,0.0272882109617373,0,0,3,0.0208,0.0414,0.0,0.0,0.0,-1.0819,0.3648,0
2455,1987,28,0.128,1,0.0923271625715247,0.0222271625715247,0,0,3,0.0382,0.0758,0.0,0.0,0.0,-1.408,0.4502,0
2455,1987,12,0.1377,0,0.099323830360148,0.029223830360148,0,0,3,0.0382,0.0758,0.0,0.0,0.0,-1.408,0.4502,0
2455,1987,106,0.1356,0,0.097809087849209,0.027709087849209,0,0,3,0.0382,0.0758,0.0,0.0,0.0,-1.408,0.4502,0
2868,1988,28,0.1336,1,0.0938089121887287,0.0272089121887286,0,0,2,0.0178,0.0254,0.0,0.0,0.0,0.0,0.5,0
2868,1988,12,0.1369999999999999,0,0.0961962647444298,0.0295962647444298,0,0,2,0.0178,0.0254,0.0,0.0,0.0,0.0,0.5,0
3265,1989,28,0.1314,1,0.0886200472069236,0.0178200472069236,0,0,2,0.0011,0.0015,0.0,0.0,0.0,0.0,0.5,0
3265,1989,12,0.1316,0,0.0887549331235247,0.0179549331235247,0,0,2,0.0011,0.0015,0.0,0.0,0.0,0.0,0.5,0
3623,1990,28,0.1439,1,0.0936748784933171,0.0139748784933171,0,0,2,0.0525,0.0771,0.0,0.0,0.0,0.0,0.5,0
3623,1990,12,0.155,0,0.1009006682867557,0.0212006682867557,0,0,2,0.0525,0.0771,0.0,0.0,0.0,0.0,0.5,0
1685,1985,106,0.1314,1,0.0992913258110014,0.0284913258110013,0,0,2,0.0027,0.0038,0.0,0.0,0.0,0.0,0.5,0
1685,1985,28,0.1319,0,0.0996691466854724,0.0288691466854724,0,0,2,0.0027,0.0038,0.0,0.0,0.0,0.0,0.5,0
2053,1986,106,0.1314,0,0.0970665977249224,0.0270665977249224,0,0,4,0.056,0.1154,0.0985,0.0,-5.4363,0.0417,0.4067,0
2053,1986,12,0.1428,0,0.1054879007238883,0.0354879007238883,0,0,4,0.056,0.1154,0.0985,0.0,-5.4363,0.0417,0.4067,0
2053,1986,28,0.13,1,0.0960324026197862,0.0260324026197862,0,0,4,0.056,0.1154,0.0985,0.0,-5.4363,0.0417,0.4067,0
2053,1986,92,0.145,0,0.1071130644605308,0.0371130644605308,0,0,4,0.056,0.1154,0.0985,0.0,-5.4363,0.0417,0.4067,0
2453,1987,106,0.1353,0,0.097592696061932,0.027492696061932,0,0,4,0.0471,0.0985,0.0,0.0,-4.7458,-0.21,0.4615,0
2453,1987,12,0.1445,0,0.1042287108717603,0.0341287108717603,0,0,4,0.0471,0.0985,0.0,0.0,-4.7458,-0.21,0.4615,0
2453,1987,28,0.132,1,0.0952123864018848,0.0251123864018848,0,0,4,0.0471,0.0985,0.0,0.0,-4.7458,-0.21,0.4615,0
2453,1987,92,0.145,0,0.1045893638505553,0.0344893638505553,0,0,4,0.0471,0.0985,0.0,0.0,-4.7458,-0.21,0.4615,0
2866,1988,28,0.1336,1,0.0938089121887287,0.0272089121887286,0,0,4,0.0129,0.0269,0.0,0.0,3.9566,-1.987,0.6944,0
2866,1988,12,0.1369999999999999,0,0.0961962647444298,0.0295962647444298,0,0,4,0.0129,0.0269,0.0,0.0,3.9566,-1.987,0.6944,0
2866,1988,92,0.1371,0,0.0962664809960681,0.0296664809960681,0,0,4,0.0129,0.0269,0.0,0.0,3.9566,-1.987,0.6944,0
2866,1988,104,0.1372,0,0.0963366972477064,0.0297366972477064,0,0,4,0.0129,0.0269,0.0,0.0,3.9566,-1.987,0.6944,0
3263,1989,28,0.1404,1,0.0946899134539732,0.0238899134539732,0,0,3,0.0046,0.0085,0.0,0.0,0.0,-1.5454,0.5,0
3263,1989,12,0.1416,0,0.0954992289535798,0.0246992289535798,0,0,3,0.0046,0.0085,0.0,0.0,0.0,-1.5454,0.5,0
3263,1989,104,0.1414,0,0.0953643430369787,0.0245643430369787,0,0,3,0.0046,0.0085,0.0,0.0,0.0,-1.5454,0.5,0
2951,1988,92,0.1352,0,0.094932372214941,0.028332372214941,0,0,3,0.0461,0.0894,0.0,0.0,0.0,1.5215,0.4902,0
2951,1988,104,0.1331,1,0.0934578309305373,0.0268578309305373,0,0,3,0.0461,0.0894,0.0,0.0,0.0,1.5215,0.4902,0
2951,1988,47,0.145,0,0.1018135648754914,0.0352135648754914,0,0,3,0.0461,0.0894,0.0,0.0,0.0,1.5215,0.4902,0
168,1980,101,0.1375,1,0.1375,0.0657,0,0,2,0.0253,0.0364,0.0,-4.0383,0.0,0.0,0.5,0
168,1980,78,0.1425,0,0.1425,0.0706999999999999,0,0,2,0.0253,0.0364,0.0,-4.0383,0.0,0.0,0.5,0
438,1981,101,0.1425,1,0.1293972457627118,0.0524972457627118,0,0,3,0.0174,0.0351,0.014,-6.0691,0.0,0.5856,0.3333,0
438,1981,78,0.1445,0,0.131213347457627,0.054313347457627,0,0,3,0.0174,0.0351,0.014,-6.0691,0.0,0.5856,0.3333,0
438,1981,99,0.1475,0,0.1339374999999999,0.0570374999999999,0,0,3,0.0174,0.0351,0.014,-6.0691,0.0,0.5856,0.3333,0
716,1982,101,0.1425,1,0.1207980617088607,0.0447980617088607,0,0,1,0.0,0.0,0.0,-18.6558,0.0,0.0,0.0,0
1030,1983,101,0.1425,0,0.1154328104328104,0.0390328104328104,0,0,3,0.0131,0.0257,0.0257,-19.2161,0.0,-1.1851,0.3889,0
1030,1983,73,0.1435,0,0.1162428652428652,0.0398428652428652,0,0,3,0.0131,0.0257,0.0257,-19.2161,0.0,-1.1851,0.3889,0
1030,1983,99,0.1399,1,0.1133266679266679,0.0369266679266679,0,0,3,0.0131,0.0257,0.0257,-19.2161,0.0,-1.1851,0.3889,0
1365,1984,101,0.1425,1,0.1114516423357664,0.0373516423357664,0,0,2,0.0244,0.0351,0.0,0.0,0.0,0.0,0.5,0
1365,1984,73,0.1475,0,0.1153622262773722,0.0412622262773722,0,0,2,0.0244,0.0351,0.0,0.0,0.0,0.0,0.5,0
1715,1985,101,0.14,1,0.1057898448519041,0.034989844851904,0,0,2,0.0125,0.0179,0.0,0.0,0.0,0.0,0.5,0
1715,1985,73,0.1425,0,0.1076789492242595,0.0368789492242595,0,0,2,0.0125,0.0179,0.0,0.0,0.0,0.0,0.5,0
2081,1986,101,0.14,1,0.103419510513616,0.033419510513616,0,0,2,0.0125,0.0179,0.0,0.0,0.0,0.0,0.5,0
2081,1986,73,0.1425,0,0.1052662874870734,0.0352662874870734,0,0,2,0.0125,0.0179,0.0,0.0,0.0,0.0,0.5,0
2485,1987,101,0.14,0,0.1009828340626052,0.0308828340626052,0,0,2,0.0257,0.037,0.0,0.0,0.0,0.0,0.5,0
2485,1987,89,0.135,1,0.097376304274655,0.027276304274655,0,0,2,0.0257,0.037,0.0,0.0,0.0,0.0,0.5,0
2901,1988,64,0.129,1,0.0905789646133682,0.0239789646133682,1,0,2,0.0826,0.124,0.0,0.0,0.0,0.0,0.5,1
2901,1988,87,0.145,0,0.1018135648754914,0.0352135648754914,1,0,2,0.0826,0.124,0.0,0.0,0.0,0.0,0.5,0
169,1980,101,0.1375,1,0.1375,0.0657,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
439,1981,101,0.1425,1,0.1293972457627118,0.0524972457627118,0,0,2,0.0099,0.014,0.0,-23.8686,0.0,0.0,0.5,0
439,1981,78,0.1445,0,0.131213347457627,0.054313347457627,0,0,2,0.0099,0.014,0.0,-23.8686,0.0,0.0,0.5,0
717,1982,101,0.1425,1,0.1207980617088607,0.0447980617088607,0,0,1,0.0,0.0,0.0,-56.4667,0.0,0.0,0.0,0
1031,1983,101,0.1425,0,0.1154328104328104,0.0390328104328104,0,0,2,0.0387,0.0563,0.0,-11.712,0.0,0.0,0.5,0
1031,1983,99,0.1349,1,0.1092763938763938,0.0328763938763938,0,0,2,0.0387,0.0563,0.0,-11.712,0.0,0.0,0.5,0
1366,1984,101,0.1425,1,0.1114516423357664,0.0373516423357664,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1716,1985,101,0.14,1,0.1057898448519041,0.034989844851904,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2082,1986,101,0.14,1,0.103419510513616,0.033419510513616,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2486,1987,101,0.14,1,0.1009828340626052,0.0308828340626052,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2902,1988,87,0.145,0,0.1018135648754914,0.0352135648754914,1,0,2,0.0826,0.124,0.0,0.0,0.0,0.0,0.5,0
2902,1988,64,0.129,1,0.0905789646133682,0.0239789646133682,1,0,2,0.0826,0.124,0.0,0.0,0.0,0.0,0.5,1
3297,1989,64,0.139,0,0.0937457120377655,0.0229457120377655,1,0,2,0.0102,0.0146,0.0,0.0,0.0,0.0,0.5,1
3297,1989,87,0.1369999999999999,1,0.0923968528717545,0.0215968528717545,1,0,2,0.0102,0.0146,0.0,0.0,0.0,0.0,0.5,0
3654,1990,64,0.175,0,0.1139201093560145,0.0342201093560145,1,0,2,0.0081,0.0116,0.0,0.0,0.0,0.0,0.5,1
3654,1990,87,0.173,1,0.1126181652490886,0.0329181652490886,1,0,2,0.0081,0.0116,0.0,0.0,0.0,0.0,0.5,0
2086,1986,106,0.1277,1,0.0943333678042054,0.0243333678042054,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2492,1987,106,0.1291,1,0.0931205991248737,0.0230205991248737,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2908,1988,92,0.1207,1,0.0847510157273918,0.0181510157273918,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3301,1989,92,0.1352,1,0.0911828796223446,0.0203828796223446,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2032,1986,27,0.1397,1,0.103197897276801,0.033197897276801,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2431,1987,27,0.1465,1,0.1056713227869404,0.0355713227869404,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2843,1988,27,0.1543,1,0.1083436762778505,0.0417436762778505,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3241,1989,27,0.156,1,0.1052110149488591,0.0344110149488591,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
182,1980,73,0.1319,1,0.1319,0.0600999999999999,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
454,1981,73,0.1387,1,0.1259466525423728,0.0490466525423728,0,0,3,0.0309,0.0634,0.0,-9.0912,0.0,0.4045,0.3333,0
454,1981,99,0.1475,0,0.1339374999999999,0.0570374999999999,0,0,3,0.0309,0.0634,0.0,-9.0912,0.0,0.4045,0.3333,0
454,1981,101,0.1425,0,0.1293972457627118,0.0524972457627118,0,0,3,0.0309,0.0634,0.0,-9.0912,0.0,0.4045,0.3333,0
731,1982,73,0.1329,1,0.1126600870253164,0.0366600870253164,0,0,2,0.0493,0.0722,0.0,-3.9782,0.0,0.0,0.5,0
731,1982,101,0.1425,0,0.1207980617088607,0.0447980617088607,0,0,2,0.0493,0.0722,0.0,-3.9782,0.0,0.0,0.5,0
1044,1983,64,0.1343,0,0.1087903609903609,0.032390360990361,1,0,4,0.0701,0.1576,0.003,-2.6846,2.2164,1.5676,0.481,1
1044,1983,73,0.1339,1,0.108466339066339,0.032066339066339,1,0,4,0.0701,0.1576,0.003,-2.6846,2.2164,1.5676,0.481,0
1044,1983,99,0.14,0,0.1134076734076734,0.0370076734076734,1,0,4,0.0701,0.1576,0.003,-2.6846,2.2164,1.5676,0.481,0
1044,1983,101,0.155,0,0.1255584955584955,0.0491584955584955,1,0,4,0.0701,0.1576,0.003,-2.6846,2.2164,1.5676,0.481,0
1380,1984,64,0.1325,0,0.1036304744525547,0.0295304744525547,1,0,3,0.0666,0.126,0.0,0.0,0.0,1.6795,0.5758,1
1380,1984,78,0.131,1,0.102457299270073,0.028357299270073,1,0,3,0.0666,0.126,0.0,0.0,0.0,1.6795,0.5758,0
1380,1984,101,0.1475,0,0.1153622262773722,0.0412622262773722,1,0,3,0.0666,0.126,0.0,0.0,0.0,1.6795,0.5758,0
1733,1985,64,0.1325,0,0.1001225317348378,0.0293225317348378,1,0,3,0.052,0.1047,0.0,0.0,0.0,1.2586,0.4074,1
1733,1985,73,0.129,1,0.0974777856135402,0.0266777856135401,1,0,3,0.052,0.1047,0.0,0.0,0.0,1.2586,0.4074,0
1733,1985,101,0.1425,0,0.1076789492242595,0.0368789492242595,1,0,3,0.052,0.1047,0.0,0.0,0.0,1.2586,0.4074,0
2506,1987,64,0.129,0,0.0930484685291147,0.0229484685291147,1,0,2,0.0055,0.0078,0.0,0.0,0.0,0.0,0.5,1
2506,1987,12,0.128,1,0.0923271625715247,0.0222271625715247,1,0,2,0.0055,0.0078,0.0,0.0,0.0,0.0,0.5,0
2921,1988,64,0.13,1,0.0912811271297509,0.0246811271297509,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3315,1989,64,0.13,1,0.0876758457907159,0.0168758457907159,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3668,1990,64,0.175,0,0.1139201093560145,0.0342201093560145,1,0,2,0.0163,0.0234,0.0,0.0,0.0,0.0,0.5,1
3668,1990,87,0.171,1,0.1113162211421628,0.0316162211421628,1,0,2,0.0163,0.0234,0.0,0.0,0.0,0.0,0.5,0
2399,1987,12,0.128,1,0.0923271625715247,0.0222271625715247,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3213,1989,43,0.1369999999999999,1,0.0923968528717545,0.0215968528717545,1,0,4,0.1199,0.2774,0.2774,0.0,3.6956,1.9087,0.6079,1
3213,1989,76,0.175,0,0.1180251770259638,0.0472251770259637,1,0,4,0.1199,0.2774,0.2774,0.0,3.6956,1.9087,0.6079,0
3213,1989,92,0.1396,0,0.0941503697875688,0.0233503697875688,1,0,4,0.1199,0.2774,0.2774,0.0,3.6956,1.9087,0.6079,0
3213,1989,104,0.1424,0,0.0960387726199842,0.0252387726199842,1,0,4,0.1199,0.2774,0.2774,0.0,3.6956,1.9087,0.6079,0
3577,1990,104,0.1549,1,0.1008355710814094,0.0211355710814094,1,0,3,0.0373,0.0697,0.0,0.0,0.0,-1.7059,0.6019,0
3577,1990,43,0.1657,0,0.1078660692588092,0.0281660692588092,1,0,3,0.0373,0.0697,0.0,0.0,0.0,-1.7059,0.6019,1
3577,1990,64,0.165,0,0.1074103888213851,0.0277103888213851,1,0,3,0.0373,0.0697,0.0,0.0,0.0,-1.7059,0.6019,1
204,1980,14,0.119,1,0.119,0.0471999999999999,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
475,1981,106,0.1249,1,0.1134155508474576,0.0365155508474576,0,0,2,0.0544,0.0801,0.0,-3.6556,0.0,0.0,0.5,0
475,1981,14,0.1349,0,0.1224960593220338,0.0455960593220338,0,0,2,0.0544,0.0801,0.0,-3.6556,0.0,0.0,0.5,0
755,1982,106,0.129,1,0.1093540348101265,0.0333540348101265,0,0,2,0.0216,0.031,0.0,-4.3853,0.0,0.0,0.5,0
755,1982,14,0.133,0,0.1127448575949367,0.0367448575949367,0,0,2,0.0216,0.031,0.0,-4.3853,0.0,0.0,0.5,0
1069,1983,106,0.133,1,0.1077372897372897,0.0313372897372897,0,0,3,0.0285,0.0586,0.0323,-2.2913,0.0,-0.3057,0.3333,0
1069,1983,12,0.1408,0,0.1140557172557172,0.0376557172557172,0,0,3,0.0285,0.0586,0.0323,-2.2913,0.0,-0.3057,0.3333,0
1069,1983,14,0.1373,0,0.1112205254205254,0.0348205254205254,0,0,3,0.0285,0.0586,0.0323,-2.2913,0.0,-0.3057,0.3333,0
1406,1984,14,0.1313,1,0.1026919343065693,0.0285919343065693,0,0,2,0.0102,0.0145,0.0,0.0,0.0,0.0,0.5,0
