Tender,Date,Site,Pre-Tender Estimate (PTE),Competitors,Name competitors,Winner,Collusive_competitor,Bid_value,Difference Bid/PTE,Number_bids,Period investigation by JFTC,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST,Collusive_competitor_original
17,1055203200,270,3270000.0,507,KARIYUSHIKENSETSU,0,0,3070000,0.9857798165137615,10,pre-inspection,0.0099,0.0357,0.0167,1.7169,2.3125,-1.2698,0.3673,0
17,1055203200,270,3270000.0,1447,SAKAEKENSETSU,0,0,3072000,0.9864220183486239,10,pre-inspection,0.0099,0.0357,0.0167,1.7169,2.3125,-1.2698,0.3673,0
17,1055203200,270,3270000.0,1700,MINESANGYO,0,0,3080000,0.9889908256880734,10,pre-inspection,0.0099,0.0357,0.0167,1.7169,2.3125,-1.2698,0.3673,0
17,1055203200,270,3270000.0,1165,IKEDADENKEN,0,0,3080000,0.9889908256880734,10,pre-inspection,0.0099,0.0357,0.0167,1.7169,2.3125,-1.2698,0.3673,0
17,1055203200,270,3270000.0,1302,HIRAYAMAKOMUTEN,0,0,3084000,0.9902752293577982,10,pre-inspection,0.0099,0.0357,0.0167,1.7169,2.3125,-1.2698,0.3673,0
17,1055203200,270,3270000.0,534,TAMAKISANGYO,0,0,3100000,0.9954128440366973,10,pre-inspection,0.0099,0.0357,0.0167,1.7169,2.3125,-1.2698,0.3673,0
17,1055203200,270,3270000.0,159,KINSEIKOSAN,0,0,3107000,0.9976605504587156,10,pre-inspection,0.0099,0.0357,0.0167,1.7169,2.3125,-1.2698,0.3673,0
19,1056067200,215,8358000.0,17,SORUTEKKU,1,0,7600000,0.9547738693467337,10,pre-inspection,0.0121,0.0395,0.0132,1.1282,0.9781,-1.1187,0.3667,0
19,1056067200,215,8358000.0,1580,SHINSEI,0,0,7700000,0.9673366834170855,10,pre-inspection,0.0121,0.0395,0.0132,1.1282,0.9781,-1.1187,0.3667,0
19,1056067200,215,8358000.0,1450,EIKOMU,0,0,7750000,0.9736180904522613,10,pre-inspection,0.0121,0.0395,0.0132,1.1282,0.9781,-1.1187,0.3667,0
19,1056067200,215,8358000.0,80,OKINAWASOBIKOGYO,0,0,7800000,0.9798994974874372,10,pre-inspection,0.0121,0.0395,0.0132,1.1282,0.9781,-1.1187,0.3667,0
19,1056067200,215,8358000.0,249,SHOKICHIKENSETSU,0,0,7800000,0.9798994974874372,10,pre-inspection,0.0121,0.0395,0.0132,1.1282,0.9781,-1.1187,0.3667,0
19,1056067200,215,8358000.0,1593,ISHIBASHIKOGYO,0,0,7850000,0.9861809045226131,10,pre-inspection,0.0121,0.0395,0.0132,1.1282,0.9781,-1.1187,0.3667,0
19,1056067200,215,8358000.0,462,YAMAZENGUMI,0,0,7850000,0.9861809045226131,10,pre-inspection,0.0121,0.0395,0.0132,1.1282,0.9781,-1.1187,0.3667,0
19,1056067200,215,8358000.0,1498,KYOHIROSHISANGYO,0,0,7850000,0.9861809045226131,10,pre-inspection,0.0121,0.0395,0.0132,1.1282,0.9781,-1.1187,0.3667,0
19,1056067200,215,8358000.0,78,OKINAWASEKIZAIKENSETSU,0,0,7900000,0.992462311557789,10,pre-inspection,0.0121,0.0395,0.0132,1.1282,0.9781,-1.1187,0.3667,0
19,1056067200,215,8358000.0,1442,ASATOKENSETSUKOGYO,0,0,7900000,0.992462311557789,10,pre-inspection,0.0121,0.0395,0.0132,1.1282,0.9781,-1.1187,0.3667,0
20,1056672000,273,14931000.0,1232,TOSHINKENSETSUKOGYO,1,0,13900000,0.9774964838255977,10,pre-inspection,0.0078,0.0252,0.0144,2.0805,0.0954,-0.6269,0.2714,0
20,1056672000,273,14931000.0,981,SHINZATOSANGYO,0,0,14000000,0.9845288326300985,10,pre-inspection,0.0078,0.0252,0.0144,2.0805,0.0954,-0.6269,0.2714,0
20,1056672000,273,14931000.0,1707,HORIKAWAKENSETSU,0,0,14050000,0.9880450070323488,10,pre-inspection,0.0078,0.0252,0.0144,2.0805,0.0954,-0.6269,0.2714,0
20,1056672000,273,14931000.0,407,MOTONAGAKENSETSU,0,0,14100000,0.9915611814345991,10,pre-inspection,0.0078,0.0252,0.0144,2.0805,0.0954,-0.6269,0.2714,0
20,1056672000,273,14931000.0,469,ARASAKIDOBOKU,0,0,14100000,0.9915611814345991,10,pre-inspection,0.0078,0.0252,0.0144,2.0805,0.0954,-0.6269,0.2714,0
20,1056672000,273,14931000.0,1292,HAMAMOTOGUMI,0,0,14150000,0.9950773558368495,10,pre-inspection,0.0078,0.0252,0.0144,2.0805,0.0954,-0.6269,0.2714,1
20,1056672000,273,14931000.0,1067,TAIHEIKENSETSU,0,0,14150000,0.9950773558368495,10,pre-inspection,0.0078,0.0252,0.0144,2.0805,0.0954,-0.6269,0.2714,0
20,1056672000,273,14931000.0,331,NAGAMASAKENSETSU,0,0,14200000,0.9985935302390999,10,pre-inspection,0.0078,0.0252,0.0144,2.0805,0.0954,-0.6269,0.2714,0
20,1056672000,273,14931000.0,394,HIRAKAWAKENSETSU,0,0,14250000,1.0021097046413503,10,pre-inspection,0.0078,0.0252,0.0144,2.0805,0.0954,-0.6269,0.2714,0
20,1056672000,273,14931000.0,690,MARUKIYOSHISANGYO,0,0,14250000,1.0021097046413503,10,pre-inspection,0.0078,0.0252,0.0144,2.0805,0.0954,-0.6269,0.2714,0
21,1057276800,225,113295000.0,1475,KABUSHIKIGAISHAMARUMAKOTOGUMI,0,0,86240000,0.7992585727525486,12,pre-inspection,0.058,0.1567,0.0008,0.0167,0.7928,1.4696,0.6554,0
21,1057276800,225,113295000.0,1358,NOWATARIKENSETSU,0,0,86311000,0.7999165894346617,12,pre-inspection,0.058,0.1567,0.0008,0.0167,0.7928,1.4696,0.6554,0
21,1057276800,225,113295000.0,257,ASADAKENSETSU,0,0,86313000,0.799935125115848,12,pre-inspection,0.058,0.1567,0.0008,0.0167,0.7928,1.4696,0.6554,0
21,1057276800,225,113295000.0,1727,TOMEDOKEN,0,0,86314000,0.7999443929564412,12,pre-inspection,0.058,0.1567,0.0008,0.0167,0.7928,1.4696,0.6554,0
21,1057276800,225,113295000.0,1321,YUTAKAKOKUKENSETSU,0,0,86314500,0.7999490268767377,12,pre-inspection,0.058,0.1567,0.0008,0.0167,0.7928,1.4696,0.6554,0
21,1057276800,225,113295000.0,1499,KYOKUTOKENSETSU,1,0,86323000,0.8000278035217794,12,pre-inspection,0.058,0.1567,0.0008,0.0167,0.7928,1.4696,0.6554,0
21,1057276800,225,113295000.0,1446,URASOEKENSETSU,0,0,86331000,0.8001019462465245,12,pre-inspection,0.058,0.1567,0.0008,0.0167,0.7928,1.4696,0.6554,0
21,1057276800,225,113295000.0,267,TAIKOKENSETSU,0,0,86392000,0.8006672845227062,12,pre-inspection,0.058,0.1567,0.0008,0.0167,0.7928,1.4696,0.6554,0
21,1057276800,225,113295000.0,1529,KOKUSAIKENSETSU,0,0,91800000,0.8507877664504171,12,pre-inspection,0.058,0.1567,0.0008,0.0167,0.7928,1.4696,0.6554,0
21,1057276800,225,113295000.0,172,TAKUMITOMOSHA,0,0,91800000,0.8507877664504171,12,pre-inspection,0.058,0.1567,0.0008,0.0167,0.7928,1.4696,0.6554,0
21,1057276800,225,113295000.0,1723,WAGOKENSETSU,0,0,99450000,0.9216867469879518,12,pre-inspection,0.058,0.1567,0.0008,0.0167,0.7928,1.4696,0.6554,0
21,1057276800,225,113295000.0,158,KANESHIROGUMI,0,0,99750000,0.9244670991658943,12,pre-inspection,0.058,0.1567,0.0008,0.0167,0.7928,1.4696,0.6554,1
22,1057536000,242,18595500.0,461,YAMASHIROKOGYO,1,0,17450000,0.9853190287972897,10,pre-inspection,0.0056,0.0172,0.0029,0.5701,-1.1205,0.0762,0.1333,0
22,1057536000,242,18595500.0,154,TAMATAKESHIDOBOKU,0,0,17500000,0.9881422924901185,10,pre-inspection,0.0056,0.0172,0.0029,0.5701,-1.1205,0.0762,0.1333,0
22,1057536000,242,18595500.0,729,HISAKOMUTEN,0,0,17520000,0.9892715979672502,10,pre-inspection,0.0056,0.0172,0.0029,0.5701,-1.1205,0.0762,0.1333,0
22,1057536000,242,18595500.0,389,TAKEMURASEKIZAIKENSETSU,0,0,17550000,0.9909655561829475,10,pre-inspection,0.0056,0.0172,0.0029,0.5701,-1.1205,0.0762,0.1333,0
22,1057536000,242,18595500.0,1695,HEISEIKENSETSU,0,0,17580000,0.9926595143986449,10,pre-inspection,0.0056,0.0172,0.0029,0.5701,-1.1205,0.0762,0.1333,0
22,1057536000,242,18595500.0,181,KOKUSAIJUKI,0,0,17600000,0.9937888198757764,10,pre-inspection,0.0056,0.0172,0.0029,0.5701,-1.1205,0.0762,0.1333,0
22,1057536000,242,18595500.0,431,MINESETSUBI,0,0,17648000,0.9964991530208922,10,pre-inspection,0.0056,0.0172,0.0029,0.5701,-1.1205,0.0762,0.1333,0
22,1057536000,242,18595500.0,469,ARASAKIDOBOKU,0,0,17700000,0.9994353472614342,10,pre-inspection,0.0056,0.0172,0.0029,0.5701,-1.1205,0.0762,0.1333,0
22,1057536000,242,18595500.0,121,KINOUKOMUTEN,0,0,17700000,0.9994353472614342,10,pre-inspection,0.0056,0.0172,0.0029,0.5701,-1.1205,0.0762,0.1333,1
22,1057536000,242,18595500.0,1560,SHOHEIKOGYO,0,0,17750000,1.002258610954263,10,pre-inspection,0.0056,0.0172,0.0029,0.5701,-1.1205,0.0762,0.1333,0
23,1057622400,350,19635000.0,689,MARUKIYOSHIKENSETSUKOGYO,1,0,18600000,0.9946524064171123,10,pre-inspection,0.0028,0.0091,0.0016,0.6269,-0.5954,-0.187,0.1706,0
23,1057622400,350,19635000.0,627,OKISHIGERUKOGYO,0,0,18630000,0.9962566844919786,10,pre-inspection,0.0028,0.0091,0.0016,0.6269,-0.5954,-0.187,0.1706,0
23,1057622400,350,19635000.0,1003,SHIGERUNOBORUKENSETSU,0,0,18651000,0.9973796791443851,10,pre-inspection,0.0028,0.0091,0.0016,0.6269,-0.5954,-0.187,0.1706,0
23,1057622400,350,19635000.0,498,ISHIKEN,0,0,18670000,0.9983957219251337,10,pre-inspection,0.0028,0.0091,0.0016,0.6269,-0.5954,-0.187,0.1706,0
23,1057622400,350,19635000.0,425,RUTOKU,0,0,18697000,0.9998395721925134,10,pre-inspection,0.0028,0.0091,0.0016,0.6269,-0.5954,-0.187,0.1706,0
23,1057622400,350,19635000.0,1132,OHIRAKENSETSUKOGYO,0,0,18700000,1.0,10,pre-inspection,0.0028,0.0091,0.0016,0.6269,-0.5954,-0.187,0.1706,0
23,1057622400,350,19635000.0,975,SHINTOKENSETSU,0,0,18700000,1.0,10,pre-inspection,0.0028,0.0091,0.0016,0.6269,-0.5954,-0.187,0.1706,0
23,1057622400,350,19635000.0,624,OKIWA,0,0,18730000,1.0016042780748664,10,pre-inspection,0.0028,0.0091,0.0016,0.6269,-0.5954,-0.187,0.1706,0
23,1057622400,350,19635000.0,40,RYUSEKIKENSETSU,0,0,18750000,1.0026737967914439,10,pre-inspection,0.0028,0.0091,0.0016,0.6269,-0.5954,-0.187,0.1706,1
23,1057622400,350,19635000.0,965,ATARASHIHIDESANGYO,0,0,18770000,1.0037433155080213,10,pre-inspection,0.0028,0.0091,0.0016,0.6269,-0.5954,-0.187,0.1706,0
24,1057622400,27,22575000.0,1170,CHUOKENSETSU,1,0,21290000,0.9902325581395349,10,pre-inspection,0.0043,0.0141,0.0066,1.5209,2.4968,-1.5065,0.4,0
24,1057622400,27,22575000.0,1368,YOKODAKENSETSU,0,0,21430000,0.9967441860465116,10,pre-inspection,0.0043,0.0141,0.0066,1.5209,2.4968,-1.5065,0.4,0
24,1057622400,27,22575000.0,655,HIRAKIMINAMIKOGYO,0,0,21462000,0.9982325581395349,10,pre-inspection,0.0043,0.0141,0.0066,1.5209,2.4968,-1.5065,0.4,0
24,1057622400,27,22575000.0,1291,HAMAMOTOKOMUTEN,0,0,21500000,1.0,10,pre-inspection,0.0043,0.0141,0.0066,1.5209,2.4968,-1.5065,0.4,0
24,1057622400,27,22575000.0,1167,TAKESHITADOKEN,0,0,21504000,1.000186046511628,10,pre-inspection,0.0043,0.0141,0.0066,1.5209,2.4968,-1.5065,0.4,0
24,1057622400,27,22575000.0,1030,ISHIKAWAUNYUDOBOKU,0,0,21543000,1.002,10,pre-inspection,0.0043,0.0141,0.0066,1.5209,2.4968,-1.5065,0.4,0
24,1057622400,27,22575000.0,1699,HORAIKENSETSU,0,0,21555000,1.0025581395348837,10,pre-inspection,0.0043,0.0141,0.0066,1.5209,2.4968,-1.5065,0.4,0
24,1057622400,27,22575000.0,790,KUWAEKOGYO,0,0,21580000,1.003720930232558,10,pre-inspection,0.0043,0.0141,0.0066,1.5209,2.4968,-1.5065,0.4,0
24,1057622400,27,22575000.0,596,INAMINEKENSETSU,0,0,21580000,1.003720930232558,10,pre-inspection,0.0043,0.0141,0.0066,1.5209,2.4968,-1.5065,0.4,0
24,1057622400,27,22575000.0,1157,TAKUTOKENSETSU,0,0,21590000,1.004186046511628,10,pre-inspection,0.0043,0.0141,0.0066,1.5209,2.4968,-1.5065,0.4,0
25,1057881600,36,49035000.0,607,ENOBIKOGYO,1,0,46600000,0.9978586723768736,10,pre-inspection,0.001,0.003,0.0009,1.009,0.3207,-0.6993,0.3,0
25,1057881600,36,49035000.0,561,MIYASHIRODOKEN,0,0,46640000,0.9987152034261242,10,pre-inspection,0.001,0.003,0.0009,1.009,0.3207,-0.6993,0.3,0
25,1057881600,36,49035000.0,368,HIEN,0,0,46670000,0.9993576017130621,10,pre-inspection,0.001,0.003,0.0009,1.009,0.3207,-0.6993,0.3,0
25,1057881600,36,49035000.0,822,TAKAYAKENSETSU,0,0,46680000,0.9995717344753747,10,pre-inspection,0.001,0.003,0.0009,1.009,0.3207,-0.6993,0.3,0
25,1057881600,36,49035000.0,514,GURORIAKENSETSU,0,0,46690000,0.9997858672376874,10,pre-inspection,0.001,0.003,0.0009,1.009,0.3207,-0.6993,0.3,0
25,1057881600,36,49035000.0,1190,NAKACHIKENSETSU,0,0,46690000,0.9997858672376874,10,pre-inspection,0.001,0.003,0.0009,1.009,0.3207,-0.6993,0.3,1
25,1057881600,36,49035000.0,911,KATSUMINAMI,0,0,46700000,1.0,10,pre-inspection,0.001,0.003,0.0009,1.009,0.3207,-0.6993,0.3,0
25,1057881600,36,49035000.0,1392,HAYASHIDOBOKU,0,0,46730000,1.000642398286938,10,pre-inspection,0.001,0.003,0.0009,1.009,0.3207,-0.6993,0.3,0
25,1057881600,36,49035000.0,1431,NAKANNUKOGYO,0,0,46740000,1.0008565310492505,10,pre-inspection,0.001,0.003,0.0009,1.009,0.3207,-0.6993,0.3,0
25,1057881600,36,49035000.0,665,MARUKADOBOKU,0,0,46740000,1.0008565310492505,10,pre-inspection,0.001,0.003,0.0009,1.009,0.3207,-0.6993,0.3,0
27,1058227200,147,15950000.0,495,AI?IJUKI,1,0,14900000,0.9808777429467085,10,pre-inspection,0.0114,0.0403,0.0054,0.8095,3.3029,1.6102,0.4,0
27,1058227200,147,15950000.0,1287,BISEGUMI,0,0,14951000,0.9842351097178683,10,pre-inspection,0.0114,0.0403,0.0054,0.8095,3.3029,1.6102,0.4,0
27,1058227200,147,15950000.0,921,MATSUTATSURUKOGYO,0,0,14980000,0.9861442006269593,10,pre-inspection,0.0114,0.0403,0.0054,0.8095,3.3029,1.6102,0.4,0
27,1058227200,147,15950000.0,246,SESOKOSANGYO,0,0,15000000,0.987460815047022,10,pre-inspection,0.0114,0.0403,0.0054,0.8095,3.3029,1.6102,0.4,0
27,1058227200,147,15950000.0,1350,AKIRAKYODOKEN,0,0,15017000,0.9885799373040752,10,pre-inspection,0.0114,0.0403,0.0054,0.8095,3.3029,1.6102,0.4,0
27,1058227200,147,15950000.0,484,UCHIMAKENSETSU,0,0,15100000,0.9940438871473354,10,pre-inspection,0.0114,0.0403,0.0054,0.8095,3.3029,1.6102,0.4,0
27,1058227200,147,15950000.0,43,AWANEGUMI,0,0,15100000,0.9940438871473354,10,pre-inspection,0.0114,0.0403,0.0054,0.8095,3.3029,1.6102,0.4,0
27,1058227200,147,15950000.0,534,TAMAKISANGYO,0,0,15150700,0.9973815047021943,10,pre-inspection,0.0114,0.0403,0.0054,0.8095,3.3029,1.6102,0.4,0
27,1058227200,147,15950000.0,1356,AKIRAWAKENSETSU,0,0,15200000,1.0006269592476489,10,pre-inspection,0.0114,0.0403,0.0054,0.8095,3.3029,1.6102,0.4,0
27,1058227200,147,15950000.0,1414,NOHAKENSETSUKOGYO,0,0,15500000,1.0203761755485894,10,pre-inspection,0.0114,0.0403,0.0054,0.8095,3.3029,1.6102,0.4,0
28,1058400000,272,7750000.0,159,KINSEIKOSAN,1,0,7250000,0.9822580645161291,10,pre-inspection,0.0058,0.0179,0.0039,0.7117,-0.7904,-0.4492,0.2692,0
28,1058400000,272,7750000.0,1302,HIRAYAMAKOMUTEN,0,0,7278275,0.9860888709677419,10,pre-inspection,0.0058,0.0179,0.0039,0.7117,-0.7904,-0.4492,0.2692,0
28,1058400000,272,7750000.0,1447,SAKAEKENSETSU,0,0,7300000,0.9890322580645161,10,pre-inspection,0.0058,0.0179,0.0039,0.7117,-0.7904,-0.4492,0.2692,0
28,1058400000,272,7750000.0,698,MARUTENKENSETSU,0,0,7300000,0.9890322580645161,10,pre-inspection,0.0058,0.0179,0.0039,0.7117,-0.7904,-0.4492,0.2692,0
28,1058400000,272,7750000.0,1730,ATAENAMINEGUMI,0,0,7320000,0.991741935483871,10,pre-inspection,0.0058,0.0179,0.0039,0.7117,-0.7904,-0.4492,0.2692,0
28,1058400000,272,7750000.0,507,KARIYUSHIKENSETSU,0,0,7350000,0.9958064516129033,10,pre-inspection,0.0058,0.0179,0.0039,0.7117,-0.7904,-0.4492,0.2692,0
28,1058400000,272,7750000.0,1011,KIYOMITSUSANGYO,0,0,7350000,0.9958064516129033,10,pre-inspection,0.0058,0.0179,0.0039,0.7117,-0.7904,-0.4492,0.2692,0
28,1058400000,272,7750000.0,1485,KYANKENSETSU,0,0,7350000,0.9958064516129033,10,pre-inspection,0.0058,0.0179,0.0039,0.7117,-0.7904,-0.4492,0.2692,0
28,1058400000,272,7750000.0,1700,MINESANGYO,0,0,7370000,0.9985161290322581,10,pre-inspection,0.0058,0.0179,0.0039,0.7117,-0.7904,-0.4492,0.2692,0
28,1058400000,272,7750000.0,1275,HIROSHIHIROSHIDOBOKU,0,0,7380000,0.9998709677419355,10,pre-inspection,0.0058,0.0179,0.0039,0.7117,-0.7904,-0.4492,0.2692,0
29,1058400000,72,14626500.0,890,JIRODOKEN,1,0,13500000,0.9691313711414213,10,pre-inspection,0.0067,0.0222,0.0037,0.6325,-0.45,0.0,0.1333,0
29,1058400000,72,14626500.0,589,ISHIKIKENSETSU,0,0,13550000,0.9727207465900933,10,pre-inspection,0.0067,0.0222,0.0037,0.6325,-0.45,0.0,0.1333,0
29,1058400000,72,14626500.0,688,MARUSHOKAIHATSU,0,0,13600000,0.9763101220387652,10,pre-inspection,0.0067,0.0222,0.0037,0.6325,-0.45,0.0,0.1333,0
29,1058400000,72,14626500.0,1513,GUNKAIHATSU,0,0,13600000,0.9763101220387652,10,pre-inspection,0.0067,0.0222,0.0037,0.6325,-0.45,0.0,0.1333,0
29,1058400000,72,14626500.0,821,TAKAYASUKENSETSU,0,0,13650000,0.9798994974874372,10,pre-inspection,0.0067,0.0222,0.0037,0.6325,-0.45,0.0,0.1333,0
29,1058400000,72,14626500.0,803,MITSUYOSHIKENSETSU,0,0,13650000,0.9798994974874372,10,pre-inspection,0.0067,0.0222,0.0037,0.6325,-0.45,0.0,0.1333,0
29,1058400000,72,14626500.0,1533,KUNISHOBUHATSU,0,0,13700000,0.9834888729361091,10,pre-inspection,0.0067,0.0222,0.0037,0.6325,-0.45,0.0,0.1333,0
29,1058400000,72,14626500.0,1202,NAGAMINEKOGYO,0,0,13700000,0.9834888729361091,10,pre-inspection,0.0067,0.0222,0.0037,0.6325,-0.45,0.0,0.1333,0
29,1058400000,72,14626500.0,782,KANESHIROKENSETSU,0,0,13750000,0.9870782483847811,10,pre-inspection,0.0067,0.0222,0.0037,0.6325,-0.45,0.0,0.1333,0
29,1058400000,72,14626500.0,1255,TOKUSHINKAIHATSU,0,0,13800000,0.990667623833453,10,pre-inspection,0.0067,0.0222,0.0037,0.6325,-0.45,0.0,0.1333,0
31,1058918400,288,17262000.0,425,RUTOKU,1,0,13091000,0.7962895377128953,10,pre-inspection,0.0963,0.2819,0.0007,0.0068,-1.8695,-0.2094,0.2811,0
31,1058918400,288,17262000.0,759,KYOTATSURU,0,0,13100000,0.7968369829683698,10,pre-inspection,0.0963,0.2819,0.0007,0.0068,-1.8695,-0.2094,0.2811,0
31,1058918400,288,17262000.0,975,SHINTOKENSETSU,0,0,13190000,0.8023114355231143,10,pre-inspection,0.0963,0.2819,0.0007,0.0068,-1.8695,-0.2094,0.2811,0
31,1058918400,288,17262000.0,972,ATARASHITAKUKENSETSU,0,0,13530000,0.822992700729927,10,pre-inspection,0.0963,0.2819,0.0007,0.0068,-1.8695,-0.2094,0.2811,0
31,1058918400,288,17262000.0,1330,KITAHAMADOBOKU,0,0,15200000,0.9245742092457421,10,pre-inspection,0.0963,0.2819,0.0007,0.0068,-1.8695,-0.2094,0.2811,0
31,1058918400,288,17262000.0,922,MATSUYAMADOBOKU,0,0,15500000,0.9428223844282239,10,pre-inspection,0.0963,0.2819,0.0007,0.0068,-1.8695,-0.2094,0.2811,0
31,1058918400,288,17262000.0,35,MARUKEN,0,0,15750000,0.958029197080292,10,pre-inspection,0.0963,0.2819,0.0007,0.0068,-1.8695,-0.2094,0.2811,0
31,1058918400,288,17262000.0,502,OESUKOGYO,0,0,15980000,0.9720194647201946,10,pre-inspection,0.0963,0.2819,0.0007,0.0068,-1.8695,-0.2094,0.2811,0
31,1058918400,288,17262000.0,1196,NAKAZATOJUKIKOGYO,0,0,16000000,0.9732360097323601,10,pre-inspection,0.0963,0.2819,0.0007,0.0068,-1.8695,-0.2094,0.2811,0
31,1058918400,288,17262000.0,517,SAKAEZOKEIKAIHATSUOKINAWA,0,0,16782000,1.0208029197080293,10,pre-inspection,0.0963,0.2819,0.0007,0.0068,-1.8695,-0.2094,0.2811,0
32,1058918400,258,37380000.0,993,JINUMIKENSETSU,1,0,35000000,0.9831460674157303,9,pre-inspection,0.0054,0.0171,0.0086,1.655,1.9202,-1.3266,0.3889,0
32,1058918400,258,37380000.0,1611,OGAKAIHATSU,0,0,35300000,0.9915730337078652,9,pre-inspection,0.0054,0.0171,0.0086,1.655,1.9202,-1.3266,0.3889,0
32,1058918400,258,37380000.0,310,SAWAKENSETSU,0,0,35300000,0.9915730337078652,9,pre-inspection,0.0054,0.0171,0.0086,1.655,1.9202,-1.3266,0.3889,0
32,1058918400,258,37380000.0,232,SHINEIGUMI,0,0,35400000,0.9943820224719101,9,pre-inspection,0.0054,0.0171,0.0086,1.655,1.9202,-1.3266,0.3889,0
32,1058918400,258,37380000.0,1007,HOSHISHIROKENSETSU,0,0,35500000,0.9971910112359551,9,pre-inspection,0.0054,0.0171,0.0086,1.655,1.9202,-1.3266,0.3889,0
32,1058918400,258,37380000.0,1421,OKIASUKENSETSU,0,0,35500000,0.9971910112359551,9,pre-inspection,0.0054,0.0171,0.0086,1.655,1.9202,-1.3266,0.3889,0
32,1058918400,258,37380000.0,615,TSUBAMEKENSETSU,0,0,35500000,0.9971910112359551,9,pre-inspection,0.0054,0.0171,0.0086,1.655,1.9202,-1.3266,0.3889,0
32,1058918400,258,37380000.0,809,KOYOWAZADATE,0,0,35600000,1.0,9,pre-inspection,0.0054,0.0171,0.0086,1.655,1.9202,-1.3266,0.3889,0
32,1058918400,258,37380000.0,518,ZAMAMIKENSETSU,0,0,35600000,1.0,9,pre-inspection,0.0054,0.0171,0.0086,1.655,1.9202,-1.3266,0.3889,0
33,1058918400,203,61467000.0,489,FUKUMOTOGUMI,1,0,58000000,0.9907755380936112,11,pre-inspection,0.0031,0.0098,0.0029,1.0182,-0.7305,-0.2048,0.2073,0
33,1058918400,203,61467000.0,376,HIGAKENSETSU,0,0,58170000,0.9936795353604373,11,pre-inspection,0.0031,0.0098,0.0029,1.0182,-0.7305,-0.2048,0.2073,0
33,1058918400,203,61467000.0,535,TSUNAMIGUMI,0,0,58200000,0.9941920054663478,11,pre-inspection,0.0031,0.0098,0.0029,1.0182,-0.7305,-0.2048,0.2073,0
33,1058918400,203,61467000.0,1225,SHIMADOBOKU,0,0,58200000,0.9941920054663478,11,pre-inspection,0.0031,0.0098,0.0029,1.0182,-0.7305,-0.2048,0.2073,0
33,1058918400,203,61467000.0,780,KANEMITSUKENSETSU,0,0,58249000,0.9950290399726682,11,pre-inspection,0.0031,0.0098,0.0029,1.0182,-0.7305,-0.2048,0.2073,0
33,1058918400,203,61467000.0,197,YAMAHITOSHIGUMI,0,0,58300000,0.9959002391527161,11,pre-inspection,0.0031,0.0098,0.0029,1.0182,-0.7305,-0.2048,0.2073,0
33,1058918400,203,61467000.0,789,GUSHIKENKENSETSU,0,0,58404000,0.9976768021865391,11,pre-inspection,0.0031,0.0098,0.0029,1.0182,-0.7305,-0.2048,0.2073,0
33,1058918400,203,61467000.0,360,MINAMIKENSETSU,0,0,58450000,0.9984625896822685,11,pre-inspection,0.0031,0.0098,0.0029,1.0182,-0.7305,-0.2048,0.2073,0
33,1058918400,203,61467000.0,411,NAGOKENSETSU,0,0,58460000,0.9986334130509054,11,pre-inspection,0.0031,0.0098,0.0029,1.0182,-0.7305,-0.2048,0.2073,1
33,1058918400,203,61467000.0,129,KUDAKAGUMI,0,0,58550000,1.0001708233686368,11,pre-inspection,0.0031,0.0098,0.0029,1.0182,-0.7305,-0.2048,0.2073,0
33,1058918400,203,61467000.0,738,MIYAMATSUKENSETSU,0,0,58570000,1.0005124701059105,11,pre-inspection,0.0031,0.0098,0.0029,1.0182,-0.7305,-0.2048,0.2073,0
34,1058918400,233,66864000.0,1627,OHATAKENSETSU,1,0,62800000,0.9861809045226131,12,pre-inspection,0.0033,0.0127,0.0048,1.5922,1.8423,-0.8667,0.3333,0
34,1058918400,233,66864000.0,1436,MUTOKENSETSU,0,0,63100000,0.990891959798995,12,pre-inspection,0.0033,0.0127,0.0048,1.5922,1.8423,-0.8667,0.3333,0
34,1058918400,233,66864000.0,1474,KABUSHIKIGAISHAAJADOBOKU,0,0,63200000,0.992462311557789,12,pre-inspection,0.0033,0.0127,0.0048,1.5922,1.8423,-0.8667,0.3333,0
34,1058918400,233,66864000.0,328,ASAISAMUGUMI,0,0,63200000,0.992462311557789,12,pre-inspection,0.0033,0.0127,0.0048,1.5922,1.8423,-0.8667,0.3333,0
34,1058918400,233,66864000.0,1509,KANESHIROKIKUKENSETSU,0,0,63200000,0.992462311557789,12,pre-inspection,0.0033,0.0127,0.0048,1.5922,1.8423,-0.8667,0.3333,0
34,1058918400,233,66864000.0,863,YAMAICHIKAIHATSU,0,0,63300000,0.9940326633165829,12,pre-inspection,0.0033,0.0127,0.0048,1.5922,1.8423,-0.8667,0.3333,0
34,1058918400,233,66864000.0,235,SHINKODOKEN,0,0,63300000,0.9940326633165829,12,pre-inspection,0.0033,0.0127,0.0048,1.5922,1.8423,-0.8667,0.3333,0
34,1058918400,233,66864000.0,628,OKISHIGERUKENSETSU,0,0,63350000,0.9948178391959799,12,pre-inspection,0.0033,0.0127,0.0048,1.5922,1.8423,-0.8667,0.3333,0
34,1058918400,233,66864000.0,1646,NAKANOKENSETSU,0,0,63400000,0.9956030150753769,12,pre-inspection,0.0033,0.0127,0.0048,1.5922,1.8423,-0.8667,0.3333,0
