Tender,Bid,Competitors,Bid_value,Difference Bid/PTE,Date,Site,Brazilian State,Collusive_competitor,Pre-Tender Estimate (PTE),Number_bids,Winner,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST,Collusive_competitor_original
71,560,73,744059381.35,1.6829203579738348,1193788800,12,10,1,277331892.89,3,0.0,0.0446,0.0818,0.0811,1.4142,0.0,-1.7316,0.6582,1
72,561,81,315968750.95,0.00010811715702185865,1059609600,13,8,0,315934593.0,7,1.0,0.1441,0.5197,0.1288,0.7366,-0.784,-0.5354,0.24,0
72,562,82,356678211.07,0.12896219335500247,1059609600,13,8,0,315934593.0,7,0.0,0.1441,0.5197,0.1288,0.7366,-0.784,-0.5354,0.24,0
72,563,83,391185764.24,0.23818591856447968,1059609600,13,8,0,315934593.0,7,0.0,0.1441,0.5197,0.1288,0.7366,-0.784,-0.5354,0.24,0
72,564,213,425762777.83,0.3476295007365653,1059609600,13,8,0,315934593.0,7,0.0,0.1441,0.5197,0.1288,0.7366,-0.784,-0.5354,0.24,0
72,565,237,437611715.72,0.3851339024467004,1059609600,13,8,0,315934593.0,7,0.0,0.1441,0.5197,0.1288,0.7366,-0.784,-0.5354,0.24,0
72,566,208,464729622.77,0.4709678302622593,1059609600,13,8,0,315934593.0,7,0.0,0.1441,0.5197,0.1288,0.7366,-0.784,-0.5354,0.24,0
72,567,75,480185415.84,0.5198886936702116,1059609600,13,8,0,315934593.0,7,0.0,0.1441,0.5197,0.1288,0.7366,-0.784,-0.5354,0.24,0
73,568,76,458395996.2,0.16332496405207664,1146700800,17,10,1,394039507.76,5,1.0,0.0554,0.1604,0.0749,1.3731,0.9199,-0.8466,0.2669,1
73,569,69,492724332.74,0.2504439860383405,1146700800,17,10,1,394039507.76,5,0.0,0.0554,0.1604,0.0749,1.3731,0.9199,-0.8466,0.2669,1
73,570,75,505172650.16,0.28203553250728497,1146700800,17,10,1,394039507.76,5,0.0,0.0554,0.1604,0.0749,1.3731,0.9199,-0.8466,0.2669,1
73,571,262,516010476.17,0.309539947157506,1146700800,17,10,1,394039507.76,5,0.0,0.0554,0.1604,0.0749,1.3731,0.9199,-0.8466,0.2669,1
73,572,83,531913712.0,0.34989944288524466,1146700800,17,10,1,394039507.76,5,0.0,0.0554,0.1604,0.0749,1.3731,0.9199,-0.8466,0.2669,1
74,573,78,438483750.69,-0.005238765747937024,1101340800,5,2,0,440792961.76,6,1.0,0.1098,0.3361,0.0705,0.7463,-0.8118,0.6461,0.2674,0
74,574,80,469378961.64,0.06485130743889767,1101340800,5,2,0,440792961.76,6,0.0,0.1098,0.3361,0.0705,0.7463,-0.8118,0.6461,0.2674,0
74,575,185,472765575.04,0.07253430987722598,1101340800,5,2,0,440792961.76,6,0.0,0.1098,0.3361,0.0705,0.7463,-0.8118,0.6461,0.2674,0
74,576,83,498573461.0,0.13108308038607008,1101340800,5,2,0,440792961.76,6,0.0,0.1098,0.3361,0.0705,0.7463,-0.8118,0.6461,0.2674,0
74,577,193,549156001.07,0.24583659157652527,1101340800,5,2,0,440792961.76,6,0.0,0.1098,0.3361,0.0705,0.7463,-0.8118,0.6461,0.2674,0
74,578,70,585852446.2,0.32908756950384577,1101340800,5,2,0,440792961.76,6,0.0,0.1098,0.3361,0.0705,0.7463,-0.8118,0.6461,0.2674,0
75,579,262,691650409.29,0.33690682496793145,1152144000,13,8,0,517351244.21,4,1.0,0.1026,0.2361,0.0819,0.6929,-3.6856,-0.4081,0.4866,0
75,580,77,748292240.94,0.44639111109638696,1152144000,13,8,0,517351244.21,4,0.0,0.1026,0.2361,0.0819,0.6929,-3.6856,-0.4081,0.4866,0
75,581,190,852785871.4,0.6483692287281762,1152144000,13,8,0,517351244.21,4,0.0,0.1026,0.2361,0.0819,0.6929,-3.6856,-0.4081,0.4866,0
75,582,72,854974835.27,0.6526003268351162,1152144000,13,8,0,517351244.21,4,0.0,0.1026,0.2361,0.0819,0.6929,-3.6856,-0.4081,0.4866,0
76,583,71,459899799.15999997,-0.14327167902926485,1190937600,22,2,0,536809380.41,7,1.0,0.1182,0.4101,0.1267,0.8394,0.5284,-1.3227,0.5029,0
76,584,249,518184044.37,-0.034696368431144986,1190937600,22,2,0,536809380.41,7,0.0,0.1182,0.4101,0.1267,0.8394,0.5284,-1.3227,0.5029,0
76,585,74,608626469.0,0.1337850850056832,1190937600,22,2,0,536809380.41,7,0.0,0.1182,0.4101,0.1267,0.8394,0.5284,-1.3227,0.5029,0
76,586,76,614238604.9,0.14423970093604122,1190937600,22,2,0,536809380.41,7,0.0,0.1182,0.4101,0.1267,0.8394,0.5284,-1.3227,0.5029,0
76,587,204,620347447.78,0.15561961176273753,1190937600,22,2,0,536809380.41,7,0.0,0.1182,0.4101,0.1267,0.8394,0.5284,-1.3227,0.5029,0
76,588,253,628871778.41,0.17149923484884932,1190937600,22,2,0,536809380.41,7,0.0,0.1182,0.4101,0.1267,0.8394,0.5284,-1.3227,0.5029,0
76,589,262,648494637.03,0.2080538468509956,1190937600,22,2,0,536809380.41,7,0.0,0.1182,0.4101,0.1267,0.8394,0.5284,-1.3227,0.5029,0
77,590,191,1161107855.58,1.049904540559317,1135814400,15,4,1,566420451.59,3,1.0,0.0721,0.153,0.059,1.4142,0.0,0.6642,0.3333,1
77,591,196,1229655201.78,1.170923027811288,1135814400,15,4,1,566420451.59,3,0.0,0.0721,0.153,0.059,1.4142,0.0,0.6642,0.3333,1
77,592,262,1338814158.05,1.3636402151296125,1135814400,15,4,1,566420451.59,3,0.0,0.0721,0.153,0.059,1.4142,0.0,0.6642,0.3333,1
78,593,209,738720375.09,0.3073103952315759,1163635200,17,10,1,565068845.0,3,1.0,0.0416,0.0802,0.07,1.4142,0.0,-1.6256,0.5391,1
78,594,76,790402089.5,0.39877131166203306,1163635200,17,10,1,565068845.0,3,0.0,0.0416,0.0802,0.07,1.4142,0.0,-1.6256,0.5391,1
78,595,69,797961481.48,0.412149136411865,1163635200,17,10,1,565068845.0,3,0.0,0.0416,0.0802,0.07,1.4142,0.0,-1.6256,0.5391,1
79,596,200,835345927.2,0.30983530507430723,1170288000,18,10,1,637748825.34,3,1.0,0.0792,0.1677,0.1231,1.4142,0.0,-1.2312,0.4003,1
79,597,213,938145356.0,0.4710263958539649,1170288000,18,10,1,637748825.34,3,0.0,0.0792,0.1677,0.1231,1.4142,0.0,-1.2312,0.4003,1
79,598,68,975460802.35,0.5295375915901643,1170288000,18,10,1,637748825.34,3,0.0,0.0792,0.1677,0.1231,1.4142,0.0,-1.2312,0.4003,1
80,599,173,795893712.45,0.2794455864714842,1174608000,19,1,0,622061399.77,5,1.0,0.1914,0.6,0.2052,0.7644,-1.3965,-0.8585,0.4397,0
80,600,261,959219788.0,0.5420017836738631,1174608000,19,1,0,622061399.77,5,0.0,0.1914,0.6,0.2052,0.7644,-1.3965,-0.8585,0.4397,0
80,601,78,1196902344.55,0.9240903630936443,1174608000,19,1,0,622061399.77,5,0.0,0.1914,0.6,0.2052,0.7644,-1.3965,-0.8585,0.4397,0
80,602,69,1256334805.09,1.0196315115429364,1174608000,19,1,0,622061399.77,5,0.0,0.1914,0.6,0.2052,0.7644,-1.3965,-0.8585,0.4397,0
80,603,68,1273466807.56,1.0471722052370547,1174608000,19,1,0,622061399.77,5,0.0,0.1914,0.6,0.2052,0.7644,-1.3965,-0.8585,0.4397,0
81,604,69,876025575.26,0.3249200866819635,1163635200,17,10,1,661191255.28,3,1.0,0.0646,0.1381,0.0802,1.4142,0.0,-0.4763,0.3333,1
81,605,71,946252449.5,0.43113273495749915,1163635200,17,10,1,661191255.28,3,0.0,0.0646,0.1381,0.0802,1.4142,0.0,-0.4763,0.3333,1
81,606,72,996969815.0,0.507838778927274,1163635200,17,10,1,661191255.28,3,0.0,0.0646,0.1381,0.0802,1.4142,0.0,-0.4763,0.3333,1
82,607,267,598069863.47,-0.10936840999001896,1150934400,31,10,0,671512070.96,4,1.0,0.1178,0.3348,0.1504,1.662,1.4943,0.2409,0.2651,0
82,608,78,687993520.63,0.024543787643962922,1150934400,31,10,0,671512070.96,4,0.0,0.1178,0.3348,0.1504,1.662,1.4943,0.2409,0.2651,0
82,609,72,695158381.12,0.03521352955903678,1150934400,31,10,0,671512070.96,4,0.0,0.1178,0.3348,0.1504,1.662,1.4943,0.2409,0.2651,0
82,610,81,798294101.0,0.18880082059992032,1150934400,31,10,0,671512070.96,4,0.0,0.1178,0.3348,0.1504,1.662,1.4943,0.2409,0.2651,0
83,611,184,1149615570.04,0.39420968246703136,1148515200,18,10,1,824564328.09,4,1.0,0.0668,0.1567,0.0325,0.566,-3.2984,0.1545,0.2925,1
83,612,198,1187003004.1,0.4395517289106401,1148515200,18,10,1,824564328.09,4,0.0,0.0668,0.1567,0.0325,0.566,-3.2984,0.1545,0.2925,1
83,613,78,1278050000.0,0.549970034430719,1148515200,18,10,1,824564328.09,4,0.0,0.0668,0.1567,0.0325,0.566,-3.2984,0.1545,0.2925,1
83,614,262,1329804356.37,0.612735733366401,1148515200,18,10,1,824564328.09,4,0.0,0.0668,0.1567,0.0325,0.566,-3.2984,0.1545,0.2925,1
84,615,265,1330934933.66,0.5030299608447992,1241049600,4,8,1,885501266.33,5,1.0,0.0516,0.1447,0.0797,1.4506,1.7648,-1.3035,0.3504,1
84,616,68,1436966178.37,0.6227714550037529,1241049600,4,8,1,885501266.33,5,0.0,0.0516,0.1447,0.0797,1.4506,1.7648,-1.3035,0.3504,1
84,617,225,1471455590.26,0.6617204810542101,1241049600,4,8,1,885501266.33,5,0.0,0.0516,0.1447,0.0797,1.4506,1.7648,-1.3035,0.3504,1
84,618,233,1497205527.11,0.690799984188883,1241049600,4,8,1,885501266.33,5,0.0,0.0516,0.1447,0.0797,1.4506,1.7648,-1.3035,0.3504,1
84,619,89,1523562283.52,0.7205647709962886,1241049600,4,8,1,885501266.33,5,0.0,0.0516,0.1447,0.0797,1.4506,1.7648,-1.3035,0.3504,1
85,620,233,1079657804.13,0.2130986563258428,1293062400,4,8,1,890000000.0,6,1.0,0.0578,0.1532,0.0185,0.348,-1.7055,0.3321,0.2224,1
85,621,195,1099622796.67,0.23553123221348327,1293062400,4,8,1,890000000.0,6,0.0,0.0578,0.1532,0.0185,0.348,-1.7055,0.3321,0.2224,1
85,622,79,1134924879.66,0.275196494,1293062400,4,8,1,890000000.0,6,0.0,0.0578,0.1532,0.0185,0.348,-1.7055,0.3321,0.2224,1
85,623,69,1158543741.34,0.3017345408314607,1293062400,4,8,1,890000000.0,6,0.0,0.0578,0.1532,0.0185,0.348,-1.7055,0.3321,0.2224,1
85,624,78,1226736666.91,0.3783558055168541,1293062400,4,8,1,890000000.0,6,0.0,0.0578,0.1532,0.0185,0.348,-1.7055,0.3321,0.2224,1
85,625,262,1245094799.96,0.3989829213033709,1293062400,4,8,1,890000000.0,6,0.0,0.0578,0.1532,0.0185,0.348,-1.7055,0.3321,0.2224,1
86,626,243,1425039614.0,0.487357254614732,1220486400,4,8,1,958101767.13,4,1.0,0.1764,0.5285,0.1848,1.2285,0.3047,0.2825,0.25,1
86,627,199,1688320207.52,0.7621512301113629,1220486400,4,8,1,958101767.13,4,0.0,0.1764,0.5285,0.1848,1.2285,0.3047,0.2825,0.25,1
86,628,224,1849581372.01,0.9304644198188183,1220486400,4,8,1,958101767.13,4,0.0,0.1764,0.5285,0.1848,1.2285,0.3047,0.2825,0.25,1
86,629,258,2178127860.96,1.2733783985020675,1220486400,4,8,1,958101767.13,4,0.0,0.1764,0.5285,0.1848,1.2285,0.3047,0.2825,0.25,1
87,630,270,1298500000.0,0.24364002914099436,1250121600,4,8,1,1044112419.65,3,1.0,0.0597,0.1236,0.0905,1.4142,0.0,-1.2251,0.3988,1
87,631,199,1416046370.68,0.35622021540044235,1250121600,4,8,1,1044112419.65,3,0.0,0.0597,0.1236,0.0905,1.4142,0.0,-1.2251,0.3988,1
87,632,258,1459051345.67,0.39740828498055114,1250121600,4,8,1,1044112419.65,3,0.0,0.0597,0.1236,0.0905,1.4142,0.0,-1.2251,0.3988,1
88,633,194,1337212012.33,0.1874335370062561,1188432000,19,1,1,1126136302.08,3,1.0,0.083,0.1713,0.1422,1.4142,0.0,-1.5375,0.4967,1
88,634,68,1527375027.76,0.3562967688182175,1188432000,19,1,1,1126136302.08,3,0.0,0.083,0.1713,0.1422,1.4142,0.0,-1.5375,0.4967,1
88,635,214,1566319399.3,0.39087905825162683,1188432000,19,1,1,1126136302.08,3,0.0,0.083,0.1713,0.1422,1.4142,0.0,-1.5375,0.4967,1
89,636,255,1462689682.87,0.17000648269033358,1165449600,6,10,0,1250155195.3,3,1.0,0.0864,0.1878,0.1225,1.4142,0.0,-0.8638,0.3333,0
89,637,240,1641859943.61,0.31332489740683944,1165449600,6,10,0,1250155195.3,3,0.0,0.0864,0.1878,0.1225,1.4142,0.0,-0.8638,0.3333,0
89,638,77,1737381992.78,0.38973305019388427,1165449600,6,10,0,1250155195.3,3,0.0,0.0864,0.1878,0.1225,1.4142,0.0,-0.8638,0.3333,0
90,639,202,1899536167.04,0.4639879396350328,1216252800,20,6,1,1297508070.67,3,1.0,0.0621,0.1308,0.0877,1.4142,0.0,-0.951,0.3366,1
90,640,226,2066047281.0,0.5923194064859618,1216252800,20,6,1,1297508070.67,3,0.0,0.0621,0.1308,0.0877,1.4142,0.0,-0.951,0.3366,1
90,641,262,2148085960.34,0.6555472824387005,1216252800,20,6,1,1297508070.67,3,0.0,0.0621,0.1308,0.0877,1.4142,0.0,-0.951,0.3366,1
91,642,195,1969317341.0,0.18928859097317186,1296086400,4,8,1,1655878443.59,5,1.0,0.0556,0.1574,0.0521,1.0875,-0.4165,-0.0323,0.2,1
91,643,82,2071978932.67,0.25128685664744843,1296086400,4,8,1,1655878443.59,5,0.0,0.0556,0.1574,0.0521,1.0875,-0.4165,-0.0323,0.2,1
91,644,231,2115490253.0,0.27756373735595363,1296086400,4,8,1,1655878443.59,5,0.0,0.0556,0.1574,0.0521,1.0875,-0.4165,-0.0323,0.2,1
91,645,79,2195877839.45,0.32611052939928564,1296086400,4,8,1,1655878443.59,5,0.0,0.0556,0.1574,0.0521,1.0875,-0.4165,-0.0323,0.2,1
91,646,69,2279271067.12,0.3764724554167538,1296086400,4,8,1,1655878443.59,5,0.0,0.0556,0.1574,0.0521,1.0875,-0.4165,-0.0323,0.2,1
92,647,224,2878046400.0,0.713303659783471,1224115200,4,8,1,1679822711.85,3,1.0,0.0841,0.1662,0.0256,1.4142,0.0,1.5745,0.5129,1
92,648,199,2951609120.99,0.7570956150124755,1224115200,4,8,1,1679822711.85,3,0.0,0.0841,0.1662,0.0256,1.4142,0.0,1.5745,0.5129,1
92,649,78,3356461140.79,0.9981043934651337,1224115200,4,8,1,1679822711.85,3,0.0,0.0841,0.1662,0.0256,1.4142,0.0,1.5745,0.5129,1
93,650,186,2328363728.77,0.2680092932150979,1361404800,27,4,1,1836235539.62,3,1.0,0.0484,0.0986,0.0733,1.4142,0.0,-1.2687,0.4101,1
93,651,169,2498988938.58,0.36093049320739845,1361404800,27,4,1,1836235539.62,3,0.0,0.0484,0.0986,0.0733,1.4142,0.0,-1.2687,0.4101,1
93,652,264,2557880206.0,0.3930022324528917,1361404800,27,4,1,1836235539.62,3,0.0,0.0484,0.0986,0.0733,1.4142,0.0,-1.2687,0.4101,1
94,653,219,2207710536.05,0.08732857333020494,1173312000,16,7,1,2030398713.14,3,1.0,0.0698,0.1484,0.0993,1.4142,0.0,-0.9485,0.3361,1
94,654,201,2426953014.05,0.19530858562096465,1173312000,16,7,1,2030398713.14,3,0.0,0.0698,0.1484,0.0993,1.4142,0.0,-0.9485,0.3361,1
94,655,254,2535233420.41,0.24863821278199882,1173312000,16,7,1,2030398713.14,3,0.0,0.0698,0.1484,0.0993,1.4142,0.0,-0.9485,0.3361,1
95,656,183,2460772835.01,0.19166430799650547,1182384000,16,7,1,2064988284.45,3,1.0,0.046,0.0892,0.0778,1.4142,0.0,-1.6255,0.539,1
95,657,262,2652312844.3,0.28442028667800945,1182384000,16,7,1,2064988284.45,3,0.0,0.046,0.0892,0.0778,1.4142,0.0,-1.6255,0.539,1
95,658,224,2680341976.33,0.29799379324028297,1182384000,16,7,1,2064988284.45,3,0.0,0.046,0.0892,0.0778,1.4142,0.0,-1.6255,0.539,1
96,659,202,4226197431.48,0.6119182459192527,1216252800,20,6,1,2621843534.67,4,1.0,0.0503,0.1273,0.0533,1.2463,-0.0521,-0.2612,0.25,1
96,660,68,4451388145.3,0.6978084643255711,1216252800,20,6,1,2621843534.67,4,0.0,0.0503,0.1273,0.0533,1.2463,-0.0521,-0.2612,0.25,1
96,661,71,4583555912.18,0.7482187062535417,1216252800,20,6,1,2621843534.67,4,0.0,0.0503,0.1273,0.0533,1.2463,-0.0521,-0.2612,0.25,1
96,662,224,4764094707.65,0.8170781912238083,1216252800,20,6,1,2621843534.67,4,0.0,0.0503,0.1273,0.0533,1.2463,-0.0521,-0.2612,0.25,1
97,663,262,4986726354.97,0.690944146606639,1216252800,20,6,1,2949078102.3,3,1.0,0.0702,0.1452,0.1128,1.4142,0.0,-1.3876,0.4438,1
97,664,202,5549292943.78,0.8817042992018691,1216252800,20,6,1,2949078102.3,3,0.0,0.0702,0.1452,0.1128,1.4142,0.0,-1.3876,0.4438,1
97,665,252,5710608138.0,0.9364045101234413,1216252800,20,6,1,2949078102.3,3,0.0,0.0702,0.1452,0.1128,1.4142,0.0,-1.3876,0.4438,1
98,666,250,3398993795.51,0.12695843214882263,1300406400,26,5,1,3016077344.6,6,1.0,0.055,0.1478,0.0454,0.7432,-0.7068,-0.9485,0.4012,1
98,667,183,3553148676.82,0.17806948259519118,1300406400,26,5,1,3016077344.6,6,0.0,0.055,0.1478,0.0454,0.7432,-0.7068,-0.9485,0.4012,1
98,668,234,3750678950.13,0.24356192550739286,1300406400,26,5,1,3016077344.6,6,0.0,0.055,0.1478,0.0454,0.7432,-0.7068,-0.9485,0.4012,1
98,669,194,3851685729.43,0.27705137811736735,1300406400,26,5,1,3016077344.6,6,0.0,0.055,0.1478,0.0454,0.7432,-0.7068,-0.9485,0.4012,1
98,670,82,3887100028.69,0.28879321866512586,1300406400,26,5,1,3016077344.6,6,0.0,0.055,0.1478,0.0454,0.7432,-0.7068,-0.9485,0.4012,1
98,671,205,3901310794.55,0.2935048902293327,1300406400,26,5,1,3016077344.6,6,0.0,0.055,0.1478,0.0454,0.7432,-0.7068,-0.9485,0.4012,1
99,672,180,5937544758.8,0.7321052919988975,1216252800,20,6,1,3427935233.63,4,1.0,0.0584,0.1429,0.0868,1.3547,1.2302,-1.2705,0.3749,1
99,673,226,6452736116.0,0.8823973255664161,1216252800,20,6,1,3427935233.63,4,0.0,0.0584,0.1429,0.0868,1.3547,1.2302,-1.2705,0.3749,1
99,674,72,6679724382.0,0.9486145235382786,1216252800,20,6,1,3427935233.63,4,0.0,0.0584,0.1429,0.0868,1.3547,1.2302,-1.2705,0.3749,1
99,675,202,6785877461.4,0.9795815845138118,1216252800,20,6,1,3427935233.63,4,0.0,0.0584,0.1429,0.0868,1.3547,1.2302,-1.2705,0.3749,1
100,676,189,544978474.58,0.1948675249277254,1318464000,25,1,1,456099494.89,6,1.0,0.0481,0.1536,0.0541,1.4351,0.7663,0.2828,0.2384,1
100,677,257,574478375.26,0.259546177306226,1318464000,25,1,1,456099494.89,6,0.0,0.0481,0.1536,0.0541,1.4351,0.7663,0.2828,0.2384,1
100,678,79,579803620.27,0.2712217986775767,1318464000,25,1,1,456099494.89,6,0.0,0.0481,0.1536,0.0541,1.4351,0.7663,0.2828,0.2384,1
100,679,71,580838024.44,0.2734897340328868,1318464000,25,1,1,456099494.89,6,0.0,0.0481,0.1536,0.0541,1.4351,0.7663,0.2828,0.2384,1
100,680,80,602245136.47,0.3204249143385849,1318464000,25,1,1,456099494.89,6,0.0,0.0481,0.1536,0.0541,1.4351,0.7663,0.2828,0.2384,1
100,681,74,628702300.0,0.3784323531242402,1318464000,25,1,1,456099494.89,6,0.0,0.0481,0.1536,0.0541,1.4351,0.7663,0.2828,0.2384,1
101,682,201,2079593082.66,0.42197748264088863,1161820800,16,7,1,1462465551.0,2,1.0,0.0629,0.0931,0.0931,1.4142,0.0,0.0,0.5,1
101,683,183,2273217113.27,0.5543731007650927,1161820800,16,7,1,1462465551.0,2,0.0,0.0629,0.0931,0.0931,1.4142,0.0,0.0,0.5,1
